# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: B5C7A4, 1wt% Ru, 2017-08-27-B
# Catalyst mass: 1.030000 
filename: BCA574_2018-08-31-01.csv 
current working directory: /home/research/Differential_Reactor/diff-react-2018-08-31 
Catalyst_Description: B5C7A4, 1wt% Ru, 2017-08-27-B


********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
1987.4, 138.7, | , 24.2, 0.0, 206.1, | ,  4000,  3873,  1000,   991, | , -3.4, -13.7, -0.159, |, 0.0
1988.3, 138.7, | , 24.2, 0.0, 206.3, | ,  4000,  3877,  1000,   974, | , -3.4, -16.7, -0.193, |, 0.0
1989.3, 138.7, | , 24.2, 0.0, 206.5, | ,  4000,  3877,  1000,   963, | , -3.4, -16.3, -0.188, |, 0.0
1990.3, 138.7, | , 24.2, 0.0, 206.7, | ,  4000,  3876,  1000,   956, | , -3.4, -14.6, -0.168, |, 0.0
1991.3, 138.7, | , 24.2, 0.0, 206.8, | ,  4000,  3875,  1000,   976, | , -3.4, -14.6, -0.169, |, 0.0
1992.3, 139.9, | , 24.2, 0.0, 203.7, | ,  4000,  3877,  1000,   981, | , -3.4, -12.0, -0.139, |, 0.0
1993.3, 138.7, | , 24.2, 0.0, 207.3, | ,  4000,  3878,  1000,   969, | , -3.4, -16.3, -0.188, |, 0.0
1994.3, 138.8, | , 24.2, 0.0, 207.1, | ,  4000,  3881,  1000,   975, | , -3.4, -15.0, -0.174, |, 0.0
1995.3, 138.7, | , 24.2, 0.0, 206.9, | ,  4000,  3879,  1000,   967, | , -3.4, -12.4, -0.144, |, 0.0
1996.3, 138.7, | , 24.2, 0.0, 207.4, | ,  4000,  3877,  1000,   974, | , -3.4, -13.3, -0.154, |, 0.0
1997.2, 138.8, | , 24.2, 0.0, 207.8, | ,  4000,  3879,  1000,   956, | , -3.4,  -6.0, -0.069, |, 0.0
1998.2, 138.7, | , 24.2, 0.0, 207.7, | ,  4000,  3876,  1000,   975, | , -3.4, -14.2, -0.164, |, 0.0
1999.2, 138.7, | , 24.2, 0.0, 207.9, | ,  4000,  3875,  1000,   978, | , -3.4,  -0.0, -0.000, |, 0.0
2000.2, 138.7, | , 24.2, 0.0, 208.1, | ,  4000,  3877,  1000,   982, | , -3.4, -15.4, -0.179, |, 0.0
2001.2, 138.7, | , 24.2, 0.0, 208.4, | ,  4000,  3877,  1000,   978, | , -3.4,  15.8, 0.183, |, 0.0
2002.2, 140.6, | , 24.2, 0.0, 205.7, | ,  4000,  3871,  1000,   965, | , -3.4, -18.9, -0.217, |, 0.0
2003.2, 138.7, | , 24.2, 0.0, 208.5, | ,  4000,  3877,  1000,   990, | , -3.4,   9.4, 0.109, |, 0.0
2004.2, 138.6, | , 24.2, 0.0, 208.7, | ,  4000,  3875,  1000,   986, | , -3.4, -18.4, -0.214, |, 0.0
2005.1, 138.7, | , 24.2, 0.0, 209.3, | ,  4000,  3877,  1000,   978, | , -3.4,  -3.0, -0.035, |, 0.0
2006.1, 138.7, | , 24.2, 0.0, 209.1, | ,  4000,  3875,  1000,   974, | , -3.4, -16.7, -0.193, |, 0.0
2007.1, 138.7, | , 24.2, 0.0, 209.1, | ,  4000,  3878,  1000,   994, | , -3.4, -15.9, -0.184, |, 0.0
2008.1, 138.7, | , 24.2, 0.0, 209.2, | ,  4000,  3879,  1000,   967, | , -3.4, -14.6, -0.168, |, 0.0
2009.1, 138.8, | , 24.2, 0.0, 209.6, | ,  4000,  3879,  1000,   997, | , -3.4, -14.6, -0.169, |, 0.0
2010.1, 138.7, | , 24.2, 0.0, 209.4, | ,  4000,  3874,  1000,   988, | , -3.4, -14.2, -0.164, |, 0.0
2011.1, 138.7, | , 24.2, 0.0, 209.5, | ,  4000,  3875,  1000,   958, | , -3.4, -15.0, -0.173, |, 0.0
2012.1, 139.8, | , 24.2, 0.0, 207.5, | ,  4000,  3876,  1000,   967, | , -3.4,  -8.6, -0.099, |, 0.0
2013.1, 139.4, | , 24.2, 0.0, 207.7, | ,  4000,  3878,  1000,   972, | , -3.4, -15.0, -0.173, |, 0.0
2014.0, 138.7, | , 24.2, 0.0, 210.2, | ,  4000,  3876,  1000,   969, | , -3.4,   1.7, 0.019, |, 0.0
2015.0, 138.7, | , 24.2, 0.0, 210.3, | ,  4000,  3878,  1000,   972, | , -3.4, -18.4, -0.213, |, 0.0
2016.0, 139.0, | , 24.2, 0.0, 210.9, | ,  4000,  3871,  1000,   985, | , -3.4,  16.3, 0.188, |, 0.0
2017.0, 139.1, | , 24.2, 0.0, 211.0, | ,  4000,  3877,  1000,   976, | , -3.4, -19.3, -0.223, |, 0.0
2018.0, 139.4, | , 24.2, 0.0, 211.0, | ,  4000,  3875,  1000,   990, | , -3.4,   8.5, 0.099, |, 0.0
2019.0, 138.9, | , 24.2, 0.0, 210.0, | ,  4000,  3874,  1000,   982, | , -3.4, -18.0, -0.208, |, 0.0
2020.0, 139.2, | , 24.2, 0.0, 211.4, | ,  4000,  3874,  1000,   972, | , -3.4,  -3.5, -0.040, |, 0.0
2021.0, 139.2, | , 24.2, 0.0, 211.5, | ,  4000,  3875,  1000,   982, | , -3.4, -17.6, -0.203, |, 0.0
2021.9, 139.9, | , 24.2, 0.0, 208.9, | ,  4000,  3878,  1000,   977, | , -3.4, -14.2, -0.164, |, 0.0
2022.9, 140.5, | , 24.2, 0.0, 209.0, | ,  4000,  3875,  1000,   967, | , -3.4,  -9.0, -0.104, |, 0.0
2023.9, 139.2, | , 24.2, 0.0, 211.8, | ,  4000,  3877,  1000,   978, | , -3.4,  16.7, 0.193, |, 0.0
2024.9, 138.9, | , 24.2, 0.0, 211.5, | ,  4000,  3877,  1000,   984, | , -3.4, -19.3, -0.224, |, 0.0
2025.9, 139.2, | , 24.2, 0.0, 211.9, | ,  4000,  3877,  1000,   977, | , -3.4,   9.0, 0.104, |, 0.0
2026.9, 139.1, | , 24.2, 0.0, 212.3, | ,  4000,  3871,  1000,   976, | , -3.4, -18.0, -0.208, |, 0.0
2027.9, 138.8, | , 24.2, 0.0, 212.2, | ,  4000,  3874,  1000,   954, | , -3.4,   1.3, 0.015, |, 0.0
2028.9, 139.2, | , 24.2, 0.0, 212.5, | ,  4000,  3880,  1000,   973, | , -3.4,  -8.6, -0.099, |, 0.0
2029.8, 139.2, | , 24.2, 0.0, 212.8, | ,  4000,  3877,  1000,   986, | , -3.4,  -5.6, -0.065, |, 0.0
2030.8, 139.3, | , 24.2, 0.0, 212.7, | ,  4000,  3877,  1000,   978, | , -3.4,  -9.0, -0.104, |, 0.0
2031.8, 141.1, | , 24.2, 0.0, 209.0, | ,  4000,  3877,  1000,   984, | , -3.4,  -6.9, -0.080, |, 0.0
2032.8, 139.3, | , 24.2, 0.0, 213.2, | ,  4000,  3878,  1000,   990, | , -3.4,  -9.9, -0.115, |, 0.0
2033.8, 139.2, | , 24.2, 0.0, 213.2, | ,  4000,  3877,  1000,   980, | , -3.4,  15.0, 0.173, |, 0.0
2034.8, 138.7, | , 24.2, 0.0, 213.0, | ,  4000,  3874,  1000,   975, | , -3.4, -10.7, -0.124, |, 0.0
2035.8, 139.2, | , 24.2, 0.0, 213.4, | ,  4000,  3879,  1000,   972, | , -3.4,  -3.0, -0.035, |, 0.0
2036.8, 139.5, | , 24.2, 0.0, 213.5, | ,  4000,  3877,  1000,   957, | , -3.4,  -8.2, -0.094, |, 0.0
2037.8, 138.7, | , 24.2, 0.0, 213.3, | ,  4000,  3869,  1000,   978, | , -3.4, -14.6, -0.168, |, 0.0
2038.7, 138.7, | , 24.2, 0.0, 213.6, | ,  4000,  3875,  1000,   956, | , -3.4, -14.6, -0.168, |, 0.0
2039.7, 139.3, | , 24.2, 0.0, 214.2, | ,  4000,  3878,  1000,   999, | , -3.4, -15.0, -0.174, |, 0.0
2040.7, 138.7, | , 24.2, 0.0, 214.0, | ,  4000,  3878,  1000,   978, | , -3.4, -10.7, -0.124, |, 0.0
2041.7, 139.8, | , 24.2, 0.0, 211.7, | ,  4000,  3878,  1000,   960, | , -3.4, -15.0, -0.173, |, 0.0
2042.7, 139.9, | , 24.2, 0.0, 211.7, | ,  4000,  3877,  1000,   975, | , -3.4,  -7.7, -0.089, |, 0.0
2043.7, 138.8, | , 24.2, 0.0, 214.4, | ,  4000,  3878,  1000,   981, | , -3.4,  -7.3, -0.085, |, 0.0
2044.7, 138.7, | , 24.2, 0.0, 214.3, | ,  4000,  3875,  1000,   986, | , -3.4,  -3.0, -0.035, |, 0.0
2045.7, 138.9, | , 24.2, 0.0, 214.4, | ,  4000,  3876,  1000,   971, | , -3.4,  -5.6, -0.065, |, 0.0
2046.6, 138.7, | , 24.2, 0.0, 215.1, | ,  4000,  3872,  1000,   972, | , -3.4,  -3.5, -0.040, |, 0.0
2047.6, 138.7, | , 24.2, 0.0, 214.9, | ,  4000,  3877,  1000,   959, | , -3.4, -16.3, -0.188, |, 0.0
2048.6, 138.9, | , 24.2, 0.0, 214.5, | ,  4000,  3875,  1000,   966, | , -3.4,   0.4, 0.005, |, 0.0
2049.6, 138.7, | , 24.2, 0.0, 215.2, | ,  4000,  3878,  1000,   965, | , -3.4,  -6.0, -0.069, |, 0.0
2050.6, 138.8, | , 24.2, 0.0, 215.1, | ,  4000,  3879,  1000,   978, | , -3.4,   5.1, 0.059, |, 0.0
2051.6, 138.7, | , 24.2, 0.0, 215.6, | ,  4000,  3878,  1000,   982, | , -3.4,  -6.5, -0.075, |, 0.0
2052.6, 139.9, | , 24.2, 0.0, 213.2, | ,  4000,  3878,  1000,   974, | , -3.4,  19.7, 0.227, |, 0.0
2053.6, 138.7, | , 24.2, 0.0, 215.8, | ,  4000,  3877,  1000,   965, | , -3.4,  -7.3, -0.084, |, 0.0
2054.6, 138.8, | , 24.2, 0.0, 215.9, | ,  4000,  3879,  1000,   973, | , -3.4,  20.5, 0.237, |, 0.0
2055.5, 138.9, | , 24.2, 0.0, 215.8, | ,  4000,  3878,  1000,   968, | , -3.4, -10.7, -0.124, |, 0.0
2056.5, 138.7, | , 24.2, 0.0, 216.3, | ,  4000,  3872,  1000,   959, | , -3.4,  12.0, 0.138, |, 0.0
2057.5, 138.7, | , 24.2, 0.0, 216.4, | ,  4000,  3877,  1000,   952, | , -3.4,  -9.9, -0.114, |, 0.0
2058.5, 138.7, | , 24.2, 0.0, 216.6, | ,  4000,  3873,  1000,   981, | , -3.4,  -6.5, -0.075, |, 0.0
2059.5, 138.8, | , 24.2, 0.0, 216.7, | ,  4000,  3876,  1000,   971, | , -3.4,  -8.2, -0.094, |, 0.0
2060.5, 138.7, | , 24.2, 0.0, 216.8, | ,  4000,  3878,  1000,   988, | , -3.4,  -7.7, -0.090, |, 0.0
2061.5, 138.8, | , 24.2, 0.0, 216.9, | ,  4000,  3880,  1000,   969, | , -3.4,  -6.0, -0.070, |, 0.0
2062.5, 139.8, | , 24.2, 0.0, 214.7, | ,  4000,  3875,  1000,   958, | , -3.4,  -6.0, -0.069, |, 0.0
2063.4, 138.7, | , 24.2, 0.0, 217.0, | ,  4000,  3873,  1000,   975, | , -3.4,  -9.0, -0.104, |, 0.0
2064.4, 138.6, | , 24.2, 0.0, 217.5, | ,  4000,  3876,  1000,   970, | , -3.4, -14.2, -0.163, |, 0.0
2065.4, 138.8, | , 24.2, 0.0, 217.5, | ,  4000,  3878,  1000,   972, | , -3.4,  -0.5, -0.005, |, 0.0
2066.4, 138.8, | , 24.2, 0.0, 217.7, | ,  4000,  3880,  1000,   983, | , -3.4, -16.7, -0.194, |, 0.0
2067.4, 138.7, | , 24.2, 0.0, 217.8, | ,  4000,  3878,  1000,   955, | , -3.4,  16.7, 0.192, |, 0.0
2068.4, 138.7, | , 24.2, 0.0, 218.3, | ,  4000,  3877,  1000,   967, | , -3.4, -11.2, -0.129, |, 0.0
2069.4, 138.8, | , 24.2, 0.0, 218.3, | ,  4000,  3879,  1000,   990, | , -3.4,  21.0, 0.243, |, 0.0
2070.4, 138.7, | , 24.2, 0.0, 218.3, | ,  4000,  3872,  1000,   954, | , -3.4, -11.2, -0.128, |, 0.0
2071.3, 138.7, | , 24.2, 0.0, 218.7, | ,  4000,  3871,  1000,   954, | , -3.4,  12.4, 0.142, |, 0.0
2072.3, 139.4, | , 24.2, 0.0, 218.4, | ,  4000,  3879,  1000,   961, | , -3.4, -18.9, -0.218, |, 0.0
2073.3, 138.7, | , 24.2, 0.0, 218.9, | ,  4000,  3874,  1000,   971, | , -3.4,  14.5, 0.168, |, 0.0
2074.3, 138.8, | , 24.2, 0.0, 219.3, | ,  4000,  3877,  1000,   984, | , -3.4, -12.0, -0.139, |, 0.0
2075.3, 138.7, | , 24.2, 0.0, 219.0, | ,  4000,  3881,  1000,   993, | , -3.4,  11.1, 0.129, |, 0.0
2076.3, 139.2, | , 24.2, 0.0, 219.5, | ,  4000,  3874,  1000,   994, | , -3.4,  -9.9, -0.115, |, 0.0
2077.3, 139.0, | , 24.2, 0.0, 219.3, | ,  4000,  3874,  1000,   987, | , -3.4,  20.1, 0.233, |, 0.0
2078.3, 138.7, | , 24.2, 0.0, 219.6, | ,  4000,  3874,  1000,   986, | , -3.4, -12.0, -0.139, |, 0.0
2079.3, 139.2, | , 24.2, 0.0, 219.8, | ,  4000,  3877,  1000,   980, | , -3.4,   9.4, 0.109, |, 0.0
2080.2, 139.1, | , 24.2, 0.0, 220.1, | ,  4000,  3872,  1000,   945, | , -3.4,  -9.9, -0.113, |, 0.0
2081.2, 138.6, | , 24.2, 0.0, 220.1, | ,  4000,  3874,  1000,   961, | , -3.4,  -6.9, -0.079, |, 0.0
2082.2, 140.3, | , 24.2, 0.0, 218.1, | ,  4000,  3879,  1000,   990, | , -3.4,  -8.2, -0.095, |, 0.0
2083.2, 139.3, | , 24.2, 0.0, 220.2, | ,  4000,  3877,  1000,   975, | , -3.4,  -6.5, -0.075, |, 0.0
2084.2, 139.3, | , 24.2, 0.0, 220.6, | ,  4000,  3876,  1000,   967, | , -3.4,  -5.2, -0.060, |, 0.0
2085.2, 139.3, | , 24.2, 0.0, 220.9, | ,  4000,  3878,  1000,   975, | , -3.4,  -6.9, -0.080, |, 0.0
2086.2, 139.3, | , 24.2, 0.0, 221.0, | ,  4000,  3877,  1000,   956, | , -3.4,  -1.3, -0.015, |, 0.0
2087.2, 139.3, | , 24.2, 0.0, 220.9, | ,  4000,  3879,  1000,   964, | , -3.4,  -5.2, -0.060, |, 0.0
2088.1, 139.3, | , 24.2, 0.0, 221.3, | ,  4000,  3877,  1000,   981, | , -3.4,   7.3, 0.084, |, 0.0
2089.1, 139.3, | , 24.2, 0.0, 221.4, | ,  4000,  3877,  1000,   982, | , -3.4,  -8.6, -0.099, |, 0.0
2090.1, 139.3, | , 24.2, 0.0, 221.6, | ,  4000,  3878,  1000,   967, | , -3.4,  22.3, 0.257, |, 0.0
2091.1, 138.8, | , 24.2, 0.0, 220.9, | ,  4000,  3876,  1000,   971, | , -3.4, -11.6, -0.134, |, 0.0
2092.1, 140.3, | , 24.2, 0.0, 219.3, | ,  4000,  3877,  1000,   968, | , -3.4,  20.5, 0.237, |, 0.0
2093.1, 139.3, | , 24.2, 0.0, 222.0, | ,  4000,  3877,  1000,   982, | , -3.4, -11.2, -0.129, |, 0.0
2094.1, 138.7, | , 24.2, 0.0, 221.9, | ,  4000,  3877,  1000,   963, | , -3.4,  11.5, 0.133, |, 0.0
2095.1, 139.1, | , 24.2, 0.0, 222.3, | ,  4000,  3878,  1000,   977, | , -3.4, -11.2, -0.129, |, 0.0
2096.1, 139.2, | , 24.2, 0.0, 222.6, | ,  4000,  3879,  1000,   987, | , -3.4,  -7.3, -0.085, |, 0.0
2097.0, 139.2, | , 24.3, 0.0, 222.7, | ,  4000,  3875,  1000,   957, | , -3.4,  -8.2, -0.094, |, 0.0
2098.0, 139.2, | , 24.2, 0.0, 222.9, | ,  4000,  3877,  1000,   996, | , -3.4,  -6.5, -0.075, |, 0.0
2099.0, 139.2, | , 24.3, 0.0, 223.1, | ,  4000,  3879,  1000,   972, | , -3.4,  -4.7, -0.055, |, 0.0
2100.0, 139.2, | , 24.2, 0.0, 223.2, | ,  4000,  3876,  1000,   969, | , -3.4,  -5.6, -0.065, |, 0.0
2101.0, 138.8, | , 24.2, 0.0, 223.1, | ,  4000,  3876,  1000,   973, | , -3.4,   0.4, 0.005, |, 0.0
2102.0, 139.8, | , 24.2, 0.0, 220.8, | ,  4000,  3874,  1000,   976, | , -3.4,  -6.0, -0.070, |, 0.0
2103.0, 139.2, | , 24.2, 0.0, 223.6, | ,  4000,  3874,  1000,   986, | , -3.4,   7.7, 0.089, |, 0.0
2104.0, 138.7, | , 24.3, 0.0, 223.4, | ,  4000,  3874,  1000,   983, | , -3.4,  -6.9, -0.080, |, 0.0
2104.9, 138.7, | , 24.2, 0.0, 223.7, | ,  4000,  3877,  1000,   989, | , -3.4,  20.1, 0.233, |, 0.0
2105.9, 138.7, | , 24.2, 0.0, 223.7, | ,  4000,  3874,  1000,   972, | , -3.4,  -9.9, -0.114, |, 0.0
2106.9, 139.3, | , 24.2, 0.0, 223.9, | ,  4000,  3880,  1000,   992, | , -3.4,  11.5, 0.134, |, 0.0
2107.9, 138.7, | , 24.2, 0.0, 224.1, | ,  4000,  3877,  1000,   971, | , -3.4, -18.4, -0.213, |, 0.0
2108.9, 138.8, | , 24.3, 0.0, 224.0, | ,  4000,  3875,  1000,   978, | , -3.4,  -0.0, -0.000, |, 0.0
2109.9, 138.7, | , 24.3, 0.0, 224.1, | ,  4000,  3878,  1000,   965, | , -3.4, -17.2, -0.198, |, 0.0
2110.9, 138.7, | , 24.3, 0.0, 224.3, | ,  4000,  3877,  1000,   972, | , -3.4, -14.6, -0.169, |, 0.0
2111.9, 139.9, | , 24.2, 0.0, 222.0, | ,  4000,  3880,  1000,   974, | , -3.4, -15.9, -0.184, |, 0.0
2112.8, 138.8, | , 24.3, 0.0, 224.5, | ,  4000,  3878,  1000,   960, | , -3.4,   2.5, 0.029, |, 0.0
2113.8, 138.6, | , 24.3, 0.0, 224.9, | ,  4000,  3875,  1000,   989, | , -3.4, -18.0, -0.209, |, 0.0
2114.8, 138.8, | , 24.3, 0.0, 225.0, | ,  4000,  3879,  1000,   988, | , -3.4, -14.6, -0.169, |, 0.0
2115.8, 138.8, | , 24.3, 0.0, 225.1, | ,  4000,  3881,  1000,   968, | , -3.4, -15.9, -0.183, |, 0.0
2116.8, 138.7, | , 24.3, 0.0, 224.9, | ,  4000,  3874,  1000,   966, | , -3.4, -15.0, -0.173, |, 0.0
2117.8, 138.7, | , 24.3, 0.0, 225.3, | ,  4000,  3876,  1000,   970, | , -3.4, -17.6, -0.203, |, 0.0
2118.8, 138.9, | , 24.3, 0.0, 225.3, | ,  4000,  3874,  1000,   977, | , -3.4, -15.0, -0.174, |, 0.0
2119.8, 138.7, | , 24.3, 0.0, 225.6, | ,  4000,  3878,  1000,   956, | , -3.4, -15.9, -0.183, |, 0.0
2120.8, 138.7, | , 24.3, 0.0, 225.6, | ,  4000,  3869,  1000,   973, | , -3.4, -14.2, -0.163, |, 0.0
2121.7, 138.7, | , 24.3, 0.0, 225.9, | ,  4000,  3876,  1000,   985, | , -3.4, -11.6, -0.134, |, 0.0
2122.7, 139.8, | , 24.3, 0.0, 223.8, | ,  4000,  3876,  1000,   999, | , -3.4, -15.0, -0.174, |, 0.0
2123.7, 138.7, | , 24.3, 0.0, 226.2, | ,  4000,  3876,  1000,   988, | , -3.4,  16.3, 0.188, |, 0.0
2124.7, 138.9, | , 24.3, 0.0, 226.0, | ,  4000,  3878,  1000,   986, | , -3.4, -18.0, -0.209, |, 0.0
2125.7, 138.9, | , 24.3, 0.0, 226.3, | ,  4000,  3877,  1000,   970, | , -3.4,  12.4, 0.143, |, 0.0
2126.7, 138.8, | , 24.3, 0.0, 226.6, | ,  4000,  3876,  1000,   985, | , -3.4, -19.7, -0.228, |, 0.0
2127.7, 138.7, | , 24.3, 0.0, 226.8, | ,  4000,  3878,  1000,   991, | , -3.4,  -3.0, -0.035, |, 0.0
2128.7, 138.7, | , 24.3, 0.0, 227.0, | ,  4000,  3877,  1000,   980, | , -3.4, -17.6, -0.203, |, 0.0
2129.6, 138.7, | , 24.3, 0.0, 227.0, | ,  4000,  3877,  1000,   953, | , -3.4, -14.2, -0.163, |, 0.0
2130.6, 138.9, | , 24.3, 0.0, 227.1, | ,  4000,  3877,  1000,   972, | , -3.4, -16.3, -0.188, |, 0.0
2131.6, 138.8, | , 24.3, 0.0, 227.3, | ,  4000,  3880,  1000,   966, | , -3.4, -13.3, -0.154, |, 0.0
2132.6, 139.9, | , 24.3, 0.0, 224.9, | ,  4000,  3877,  1000,   975, | , -3.4, -12.4, -0.144, |, 0.0
2133.6, 138.8, | , 24.3, 0.0, 227.5, | ,  4000,  3878,  1000,   974, | , -3.4, -15.4, -0.179, |, 0.0
2134.6, 138.9, | , 24.3, 0.0, 227.7, | ,  4000,  3879,  1000,   991, | , -3.4,  -6.5, -0.075, |, 0.0
2135.6, 138.8, | , 24.3, 0.0, 227.5, | ,  4000,  3871,  1000,   955, | , -3.4, -15.0, -0.173, |, 0.0
2136.6, 138.7, | , 24.3, 0.0, 228.1, | ,  4000,  3879,  1000,   961, | , -3.4, -12.4, -0.144, |, 0.0
2137.6, 138.8, | , 24.3, 0.0, 228.3, | ,  4000,  3874,  1000,   981, | , -3.4, -16.7, -0.193, |, 0.0
2138.5, 139.1, | , 24.3, 0.0, 228.8, | ,  4000,  3876,  1000,   965, | , -3.4,  16.3, 0.187, |, 0.0
2139.5, 139.2, | , 24.3, 0.0, 228.7, | ,  4000,  3879,  1000,   970, | , -3.4, -18.4, -0.213, |, 0.0
2140.5, 138.7, | , 24.3, 0.0, 228.8, | ,  4000,  3875,  1000,   990, | , -3.4,   9.8, 0.114, |, 0.0
2141.5, 138.7, | , 24.3, 0.0, 229.4, | ,  4000,  3877,  1000,   976, | , -3.4, -18.4, -0.213, |, 0.0
2142.5, 140.2, | , 24.3, 0.0, 228.7, | ,  4000,  3878,  1000,   979, | , -3.4,  -6.5, -0.075, |, 0.0
2143.5, 139.2, | , 24.3, 0.0, 229.6, | ,  4000,  3879,  1000,   986, | , -3.4, -19.3, -0.224, |, 0.0
2144.5, 138.7, | , 24.3, 0.0, 229.3, | ,  4000,  3878,  1000,   986, | , -3.4, -15.0, -0.174, |, 0.0
2145.5, 138.7, | , 24.3, 0.0, 229.7, | ,  4000,  3877,  1000,   989, | , -3.4, -15.9, -0.184, |, 0.0
2146.4, 139.2, | , 24.3, 0.0, 230.0, | ,  4000,  3876,  1000,   967, | , -3.4, -15.4, -0.178, |, 0.0
2147.4, 139.3, | , 24.3, 0.0, 230.1, | ,  4000,  3874,  1000,   982, | , -3.4, -12.0, -0.139, |, 0.0
2148.4, 138.6, | , 24.3, 0.0, 230.0, | ,  4000,  3871,  1000,   982, | , -3.4, -13.3, -0.154, |, 0.0
2149.4, 139.2, | , 24.3, 0.0, 230.5, | ,  4000,  3877,  1000,   967, | , -3.4,  -5.2, -0.060, |, 0.0
2150.4, 139.2, | , 24.3, 0.0, 230.7, | ,  4000,  3879,  1000,   967, | , -3.4, -15.0, -0.173, |, 0.0
2151.4, 139.2, | , 24.3, 0.0, 230.6, | ,  4000,  3877,  1000,   979, | , -3.4,   1.3, 0.015, |, 0.0
2152.4, 140.6, | , 24.3, 0.0, 226.3, | ,  4000,  3876,  1000,   975, | , -3.4, -16.3, -0.188, |, 0.0
2153.4, 139.2, | , 24.3, 0.0, 231.0, | ,  4000,  3878,  1000,   990, | , -3.4,  17.5, 0.203, |, 0.0
2154.3, 139.1, | , 24.3, 0.0, 231.2, | ,  4000,  3873,  1000,   966, | , -3.4, -16.7, -0.193, |, 0.0
2155.3, 139.1, | , 24.3, 0.0, 231.4, | ,  4000,  3878,  1000,   958, | , -3.4,  12.4, 0.143, |, 0.0
2156.3, 139.2, | , 24.3, 0.0, 231.6, | ,  4000,  3875,  1000,   966, | , -3.4, -19.3, -0.223, |, 0.0
2157.3, 139.2, | , 24.3, 0.0, 231.7, | ,  4000,  3876,  1000,   986, | , -3.4,  16.3, 0.188, |, 0.0
2158.3, 139.1, | , 24.3, 0.0, 231.8, | ,  4000,  3879,  1000,   982, | , -3.4, -19.3, -0.223, |, 0.0
2159.3, 139.1, | , 24.3, 0.0, 231.9, | ,  4000,  3878,  1000,   958, | , -3.4,   9.4, 0.108, |, 0.0
2160.3, 139.2, | , 24.3, 0.0, 232.2, | ,  4000,  3877,  1000,   973, | , -3.4, -18.9, -0.218, |, 0.0
2161.3, 138.7, | , 24.3, 0.0, 231.5, | ,  4000,  3880,  1000,   968, | , -3.4,  -5.6, -0.065, |, 0.0
2162.3, 140.8, | , 24.3, 0.0, 228.6, | ,  4000,  3878,  1000,   986, | , -3.4, -16.7, -0.194, |, 0.0
2163.2, 139.2, | , 24.3, 0.0, 232.5, | ,  4000,  3878,  1000,   967, | , -3.4,  12.4, 0.143, |, 0.0
2164.2, 138.7, | , 24.3, 0.0, 232.3, | ,  4000,  3877,  1000,   965, | , -3.4, -15.9, -0.183, |, 0.0
2165.2, 139.2, | , 24.3, 0.0, 232.9, | ,  4000,  3877,  1000,   967, | , -3.4,  17.1, 0.197, |, 0.0
2166.2, 139.1, | , 24.3, 0.0, 233.0, | ,  4000,  3876,  1000,   971, | , -3.4, -18.0, -0.208, |, 0.0
2167.2, 139.2, | , 24.3, 0.0, 233.1, | ,  4000,  3880,  1000,   982, | , -3.4,   8.5, 0.099, |, 0.0
2168.2, 138.7, | , 24.3, 0.0, 232.8, | ,  4000,  3877,  1000,   964, | , -3.4, -18.4, -0.213, |, 0.0
2169.2, 139.1, | , 24.3, 0.0, 233.4, | ,  4000,  3872,  1000,   971, | , -3.4,  -8.2, -0.094, |, 0.0
2170.2, 139.2, | , 24.3, 0.0, 233.5, | ,  4000,  3877,  1000,   990, | , -3.4, -15.4, -0.179, |, 0.0
2171.1, 138.7, | , 24.3, 0.0, 233.5, | ,  4000,  3877,  1000,   997, | , -3.4, -15.0, -0.174, |, 0.0
2172.1, 140.4, | , 24.3, 0.0, 230.0, | ,  4000,  3882,  1000,   987, | , -3.4, -13.3, -0.154, |, 0.0
2173.1, 138.7, | , 24.3, 0.0, 233.3, | ,  4000,  3878,  1000,   966, | , -3.4, -11.6, -0.134, |, 0.0
2174.1, 138.7, | , 24.3, 0.0, 233.8, | ,  4000,  3877,  1000,   966, | , -3.4, -15.9, -0.183, |, 0.0
2175.1, 138.7, | , 24.3, 0.0, 233.9, | ,  4000,  3878,  1000,   988, | , -3.4, -15.4, -0.179, |, 0.0
2176.1, 138.7, | , 24.3, 0.0, 234.1, | ,  4000,  3879,  1000,   982, | , -3.4, -13.7, -0.159, |, 0.0
2177.1, 138.7, | , 24.3, 0.0, 234.0, | ,  4000,  3879,  1000,   974, | , -3.4, -15.0, -0.174, |, 0.0
2178.1, 138.7, | , 24.3, 0.0, 234.4, | ,  4000,  3877,  1000,   976, | , -3.4, -10.7, -0.124, |, 0.0
2179.1, 138.7, | , 24.3, 0.0, 234.6, | ,  4000,  3878,  1000,   970, | , -3.4, -15.0, -0.173, |, 0.0
2180.0, 138.7, | , 24.3, 0.0, 234.7, | ,  4000,  3875,  1000,   984, | , -3.4,  -3.0, -0.035, |, 0.0
