# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: B2CA 2017-07-12 powder, 1wt% Ru by dry oven, small cup.
# Catalyst mass: 0.863000 
filename: B2CA_7-12_dryoven_2017-07-19-01.txt 
current working directory: /home/research/python/diff-react-2017-07-19 
Catalyst_Description: B2CA 2017-07-12 powder, 1wt% Ru by dry oven, small cup.
Notes: drying oven may have put more Ru on compared to yesterday IW sample

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
3605.2, 139.0, | , 27.0, 0.0, 463.5, | ,  1000,   954,  3000,  2928, | , -3.4, 1965.3, 21.644, |, 0.0
3606.2, 138.9, | , 27.0, 0.0, 463.6, | ,  1000,   953,  3000,  2926, | , -3.4, 1967.8, 21.654, |, 0.0
3607.2, 139.4, | , 27.0, 0.0, 463.8, | ,  1000,   956,  3000,  2936, | , -3.4, 1966.5, 21.715, |, 0.0
3608.3, 139.0, | , 27.0, 0.0, 463.1, | ,  1000,   951,  3000,  2942, | , -3.4, 1969.1, 21.748, |, 0.0
3609.3, 138.8, | , 27.0, 0.0, 464.0, | ,  1000,   958,  3000,  2908, | , -3.4, 1969.1, 21.599, |, 0.0
3610.3, 139.4, | , 27.0, 0.0, 463.9, | ,  1000,   955,  3000,  2952, | , -3.4, 1982.4, 21.974, |, 0.0
3611.3, 139.0, | , 27.0, 0.0, 463.8, | ,  1000,   956,  3000,  2941, | , -3.4, 1986.3, 21.955, |, 0.0
3612.3, 139.0, | , 27.0, 0.0, 464.1, | ,  1000,   952,  3000,  2925, | , -3.4, 1989.3, 21.876, |, 0.0
3613.3, 139.3, | , 27.0, 0.0, 463.6, | ,  1000,   950,  3000,  2914, | , -3.4, 1973.4, 21.636, |, 0.0
3614.3, 139.3, | , 27.0, 0.0, 464.3, | ,  1000,   950,  3000,  2940, | , -3.4, 1982.8, 21.881, |, 0.0
3615.3, 139.0, | , 27.0, 0.0, 464.1, | ,  1000,   958,  3000,  2921, | , -3.4, 1999.5, 22.002, |, 0.0
3616.3, 139.1, | , 27.0, 0.0, 464.0, | ,  1000,   956,  3000,  2942, | , -3.4, 1994.4, 22.054, |, 0.0
3617.3, 139.3, | , 27.0, 0.0, 465.2, | ,  1000,   955,  3000,  2923, | , -3.4, 1976.4, 21.744, |, 0.0
3618.3, 140.2, | , 27.0, 0.0, 460.5, | ,  1000,   955,  3000,  2935, | , -3.4, 1974.7, 21.793, |, 0.0
3619.3, 139.0, | , 27.0, 0.0, 464.8, | ,  1000,   954,  3000,  2937, | , -3.4, 1968.3, 21.728, |, 0.0
3620.4, 138.9, | , 27.0, 0.0, 465.0, | ,  1000,   961,  3000,  2907, | , -3.4, 1968.3, 21.598, |, 0.0
3621.4, 138.9, | , 27.0, 0.0, 464.9, | ,  1000,   958,  3000,  2932, | , -3.4, 267.3, 2.955, |, 0.0
3622.4, 138.7, | , 27.0, 0.0, 465.5, | ,  1000,   946,  3000,  2929, | , -3.4, 315.3, 3.473, |, 0.0
3623.4, 139.3, | , 27.0, 0.0, 460.7, | ,  1000,   954,  3000,  2925, | , -3.4, 365.4, 4.027, |, 0.0
3624.4, 139.0, | , 27.0, 0.0, 464.4, | ,  1000,   957,  3000,  2958, | , -3.4, 422.0, 4.695, |, 0.0
3625.4, 139.3, | , 27.0, 0.0, 465.9, | ,  1000,   958,  3000,  2932, | , -3.4, 435.3, 4.811, |, 0.0
3626.4, 138.9, | , 27.0, 0.0, 465.6, | ,  1000,   958,  3000,  2939, | , -3.4, 479.8, 5.312, |, 0.0
3627.4, 138.9, | , 27.0, 0.0, 465.6, | ,  1000,   955,  3000,  2929, | , -3.4, 557.4, 6.150, |, 0.0
3628.4, 139.0, | , 27.0, 0.0, 466.0, | ,  1000,   955,  3000,  2920, | , -3.4, 572.4, 6.301, |, 0.0
3629.4, 139.2, | , 27.0, 0.0, 465.3, | ,  1000,   958,  3000,  2928, | , -3.4, 621.2, 6.858, |, 0.0
3630.4, 138.8, | , 27.1, 0.0, 465.8, | ,  1000,   957,  3000,  2929, | , -3.4, 665.8, 7.350, |, 0.0
3631.5, 138.9, | , 27.1, 0.0, 466.2, | ,  1000,   958,  3000,  2942, | , -3.4, 710.3, 7.870, |, 0.0
3632.5, 139.3, | , 27.1, 0.0, 466.2, | ,  1000,   954,  3000,  2932, | , -3.4, 772.9, 8.530, |, 0.0
3633.5, 139.0, | , 27.0, 0.0, 466.3, | ,  1000,   957,  3000,  2932, | , -3.4, 804.6, 8.886, |, 0.0
3634.5, 139.0, | , 27.0, 0.0, 465.6, | ,  1000,   953,  3000,  2924, | , -3.4, 850.9, 9.369, |, 0.0
3635.5, 139.1, | , 27.1, 0.0, 466.7, | ,  1000,   952,  3000,  2923, | , -3.4, 936.1, 10.302, |, 0.0
3636.5, 138.7, | , 27.1, 0.0, 466.6, | ,  1000,   959,  3000,  2911, | , -3.4, 980.7, 10.776, |, 0.0
3637.5, 138.8, | , 27.1, 0.0, 466.6, | ,  1000,   954,  3000,  2942, | , -3.4, 995.7, 11.016, |, 0.0
3638.5, 138.8, | , 27.1, 0.0, 466.7, | ,  1000,   959,  3000,  2937, | , -3.4, 1048.8, 11.604, |, 0.0
3639.5, 139.3, | , 27.1, 0.0, 466.0, | ,  1000,   955,  3000,  2944, | , -3.4, 1093.8, 12.108, |, 0.0
3640.5, 139.0, | , 27.1, 0.0, 466.2, | ,  1000,   957,  3000,  2933, | , -3.4, 1146.9, 12.666, |, 0.0
3641.6, 138.9, | , 27.1, 0.0, 467.1, | ,  1000,   955,  3000,  2947, | , -3.4, 1189.8, 13.182, |, 0.0
3642.6, 139.3, | , 27.0, 0.0, 467.3, | ,  1000,   955,  3000,  2945, | , -3.4, 1236.5, 13.693, |, 0.0
3643.6, 139.0, | , 27.1, 0.0, 467.2, | ,  1000,   953,  3000,  2911, | , -3.4, 1286.6, 14.115, |, 0.0
3644.6, 139.7, | , 27.1, 0.0, 461.7, | ,  1000,   951,  3000,  2933, | , -3.4, 1328.6, 14.649, |, 0.0
3645.6, 139.1, | , 27.1, 0.0, 467.1, | ,  1000,   955,  3000,  2934, | , -3.4, 1402.7, 15.485, |, 0.0
3646.6, 139.0, | , 27.1, 0.0, 467.5, | ,  1000,   958,  3000,  2937, | , -3.4, 1417.7, 15.674, |, 0.0
3647.6, 138.9, | , 27.1, 0.0, 467.6, | ,  1000,   952,  3000,  2918, | , -3.4, 1482.0, 16.277, |, 0.0
3648.6, 138.9, | , 27.1, 0.0, 467.4, | ,  1000,   956,  3000,  2916, | , -3.4, 1514.1, 16.639, |, 0.0
3649.6, 139.5, | , 27.1, 0.0, 463.2, | ,  1000,   955,  3000,  2920, | , -3.4, 1552.2, 17.069, |, 0.0
3650.6, 139.3, | , 27.1, 0.0, 467.4, | ,  1000,   954,  3000,  2911, | , -3.4, 1597.2, 17.517, |, 0.0
3651.7, 138.9, | , 27.1, 0.0, 468.2, | ,  1000,   952,  3000,  2926, | , -3.4, 1646.5, 18.122, |, 0.0
3652.7, 138.9, | , 27.1, 0.0, 468.3, | ,  1000,   953,  3000,  2933, | , -3.4, 1685.1, 18.581, |, 0.0
3653.7, 139.1, | , 27.1, 0.0, 468.5, | ,  1000,   956,  3000,  2933, | , -3.4, 1748.9, 19.297, |, 0.0
3654.7, 139.2, | , 27.1, 0.0, 468.6, | ,  1000,   955,  3000,  2919, | , -3.4, 1752.7, 19.268, |, 0.0
3655.7, 139.0, | , 27.1, 0.0, 467.6, | ,  1000,   954,  3000,  2929, | , -3.4, 1783.2, 19.649, |, 0.0
3656.7, 138.8, | , 27.1, 0.0, 468.9, | ,  1000,   955,  3000,  2914, | , -3.4, 1819.6, 19.980, |, 0.0
3657.7, 139.3, | , 27.1, 0.0, 468.7, | ,  1000,   957,  3000,  2940, | , -3.4, 1848.7, 20.438, |, 0.0
3658.7, 138.9, | , 27.1, 0.0, 468.7, | ,  1000,   953,  3000,  2914, | , -3.4, 1885.6, 20.684, |, 0.0
3659.7, 138.8, | , 27.1, 0.0, 468.7, | ,  1000,   956,  3000,  2940, | , -3.4, 1937.0, 21.411, |, 0.0
3660.7, 139.4, | , 27.1, 0.0, 468.3, | ,  1000,   955,  3000,  2937, | , -3.4, 1970.8, 21.765, |, 0.0
3661.8, 139.3, | , 27.1, 0.0, 469.4, | ,  1000,   957,  3000,  2940, | , -3.4, 2011.1, 22.230, |, 0.0
3662.8, 138.9, | , 27.1, 0.0, 469.3, | ,  1000,   956,  3000,  2923, | , -3.4, 2013.2, 22.155, |, 0.0
3663.8, 138.8, | , 27.1, 0.0, 469.3, | ,  1000,   953,  3000,  2902, | , -3.4, 2050.1, 22.420, |, 0.0
3664.8, 139.2, | , 27.1, 0.0, 469.9, | ,  1000,   956,  3000,  2947, | , -3.4, 2095.9, 23.204, |, 0.0
3665.8, 139.3, | , 27.1, 0.0, 469.1, | ,  1000,   954,  3000,  2908, | , -3.4, 2104.9, 23.059, |, 0.0
3666.8, 138.7, | , 27.1, 0.0, 469.5, | ,  1000,   953,  3000,  2922, | , -3.4, 2129.4, 23.400, |, 0.0
3667.8, 138.8, | , 27.1, 0.0, 469.8, | ,  1000,   956,  3000,  2929, | , -3.4, 2158.9, 23.791, |, 0.0
3668.8, 139.2, | , 27.1, 0.0, 470.2, | ,  1000,   953,  3000,  2919, | , -3.4, 2195.8, 24.115, |, 0.0
3669.8, 138.8, | , 27.1, 0.0, 469.7, | ,  1000,   958,  3000,  2931, | , -3.4, 2212.0, 24.400, |, 0.0
3670.8, 139.8, | , 27.1, 0.0, 464.2, | ,  1000,   952,  3000,  2931, | , -3.4, 2219.3, 24.444, |, 0.0
3671.8, 139.4, | , 27.1, 0.0, 470.4, | ,  1000,   955,  3000,  2945, | , -3.4, 2217.2, 24.528, |, 0.0
3672.9, 139.0, | , 27.1, 0.0, 470.2, | ,  1000,   952,  3000,  2929, | , -3.4, 2227.0, 24.514, |, 0.0
3673.9, 138.9, | , 27.1, 0.0, 470.4, | ,  1000,   952,  3000,  2915, | , -3.4, 2257.0, 24.757, |, 0.0
3674.9, 138.8, | , 27.1, 0.0, 470.6, | ,  1000,   951,  3000,  2926, | , -3.4, 2269.0, 24.950, |, 0.0
3675.9, 139.7, | , 27.1, 0.0, 466.6, | ,  1000,   958,  3000,  2923, | , -3.4, 2287.0, 25.176, |, 0.0
3676.9, 138.9, | , 27.1, 0.0, 470.3, | ,  1000,   956,  3000,  2937, | , -3.4, 2302.4, 25.416, |, 0.0
3677.9, 139.0, | , 27.1, 0.0, 470.6, | ,  1000,   952,  3000,  2941, | , -3.4, 2302.9, 25.425, |, 0.0
3678.9, 139.3, | , 27.1, 0.0, 471.2, | ,  1000,   955,  3000,  2925, | , -3.4, 2299.9, 25.302, |, 0.0
3679.9, 139.1, | , 27.1, 0.0, 471.3, | ,  1000,   953,  3000,  2918, | , -3.4, 2316.2, 25.431, |, 0.0
3680.9, 138.8, | , 27.1, 0.0, 470.9, | ,  1000,   955,  3000,  2922, | , -3.4, 2335.9, 25.681, |, 0.0
3681.9, 138.9, | , 27.1, 0.0, 470.5, | ,  1000,   953,  3000,  2937, | , -3.4, 2342.7, 25.841, |, 0.0
3682.9, 139.3, | , 27.1, 0.0, 471.4, | ,  1000,   953,  3000,  2923, | , -3.4, 2347.4, 25.803, |, 0.0
3684.0, 139.3, | , 27.1, 0.0, 471.5, | ,  1000,   954,  3000,  2922, | , -3.4, 2361.6, 25.959, |, 0.0
3685.0, 138.9, | , 27.1, 0.0, 471.4, | ,  1000,   957,  3000,  2926, | , -3.4, 2376.6, 26.164, |, 0.0
3686.0, 138.8, | , 27.1, 0.0, 471.3, | ,  1000,   952,  3000,  2943, | , -3.4, 2360.3, 26.072, |, 0.0
3687.0, 139.4, | , 27.1, 0.0, 471.0, | ,  1000,   953,  3000,  2922, | , -3.4, 2365.9, 26.002, |, 0.0
3688.0, 138.8, | , 27.1, 0.0, 471.3, | ,  1000,   956,  3000,  2923, | , -3.4, 2371.0, 26.081, |, 0.0
3689.0, 138.8, | , 27.1, 0.0, 471.7, | ,  1000,   957,  3000,  2922, | , -3.4, 2400.6, 26.403, |, 0.0
3690.0, 139.1, | , 27.1, 0.0, 471.8, | ,  1000,   960,  3000,  2915, | , -3.4, 2401.8, 26.394, |, 0.0
3691.0, 138.9, | , 27.1, 0.0, 471.7, | ,  1000,   957,  3000,  2949, | , -3.4, 2413.0, 26.731, |, 0.0
3692.0, 139.1, | , 27.1, 0.0, 471.0, | ,  1000,   956,  3000,  2933, | , -3.4, 2402.7, 26.499, |, 0.0
3693.0, 138.8, | , 27.1, 0.0, 471.8, | ,  1000,   954,  3000,  2924, | , -3.4, 2419.4, 26.602, |, 0.0
3694.0, 139.2, | , 27.1, 0.0, 472.5, | ,  1000,   956,  3000,  2928, | , -3.4, 2401.4, 26.451, |, 0.0
3695.1, 139.3, | , 27.1, 0.0, 472.1, | ,  1000,   956,  3000,  2939, | , -3.4, 2404.4, 26.555, |, 0.0
3696.1, 138.8, | , 27.1, 0.0, 472.0, | ,  1000,   957,  3000,  2928, | , -3.4, 2404.0, 26.482, |, 0.0
3697.1, 139.6, | , 27.1, 0.0, 467.5, | ,  1000,   956,  3000,  2929, | , -3.4, 2426.7, 26.736, |, 0.0
3698.1, 139.3, | , 27.1, 0.0, 472.3, | ,  1000,   958,  3000,  2928, | , -3.4, 2431.4, 26.794, |, 0.0
3699.1, 138.7, | , 27.1, 0.0, 472.5, | ,  1000,   957,  3000,  2919, | , -3.4, 2423.3, 26.634, |, 0.0
3700.1, 138.8, | , 27.1, 0.0, 472.6, | ,  1000,   959,  3000,  2941, | , -3.4, 2423.7, 26.806, |, 0.0
3701.1, 139.1, | , 27.1, 0.0, 473.1, | ,  1000,   957,  3000,  2918, | , -3.4, 2432.7, 26.726, |, 0.0
3702.1, 139.5, | , 27.1, 0.0, 468.2, | ,  1000,   953,  3000,  2937, | , -3.4, 2434.4, 26.848, |, 0.0
3703.2, 139.1, | , 27.1, 0.0, 472.1, | ,  1000,   960,  3000,  2939, | , -3.4, 2440.4, 26.982, |, 0.0
3704.2, 139.3, | , 27.1, 0.0, 473.0, | ,  1000,   958,  3000,  2931, | , -3.4, 2431.8, 26.820, |, 0.0
3705.2, 139.0, | , 27.1, 0.0, 473.0, | ,  1000,   952,  3000,  2944, | , -3.4, 2443.0, 26.990, |, 0.0
3706.2, 138.9, | , 27.1, 0.0, 473.2, | ,  1000,   955,  3000,  2926, | , -3.4, 2443.4, 26.883, |, 0.0
3707.2, 138.7, | , 27.1, 0.0, 473.7, | ,  1000,   950,  3000,  2927, | , -3.4, 2449.0, 26.927, |, 0.0
3708.2, 139.3, | , 27.1, 0.0, 472.2, | ,  1000,   952,  3000,  2932, | , -3.4, 2477.3, 27.279, |, 0.0
3709.2, 138.9, | , 27.1, 0.0, 473.7, | ,  1000,   953,  3000,  2930, | , -3.4, 2458.8, 27.074, |, 0.0
3710.2, 138.8, | , 27.1, 0.0, 473.5, | ,  1000,   959,  3000,  2939, | , -3.4, 2466.5, 27.260, |, 0.0
3711.2, 138.9, | , 27.1, 0.0, 473.5, | ,  1000,   952,  3000,  2928, | , -3.4, 2496.1, 27.463, |, 0.0
3712.2, 139.3, | , 27.1, 0.0, 474.0, | ,  1000,   957,  3000,  2942, | , -3.4, 2494.8, 27.585, |, 0.0
3713.3, 139.1, | , 27.1, 0.0, 472.7, | ,  1000,   957,  3000,  2936, | , -3.4, 2491.4, 27.502, |, 0.0
3714.3, 138.9, | , 27.1, 0.0, 473.4, | ,  1000,   954,  3000,  2928, | , -3.4, 2480.7, 27.302, |, 0.0
3715.3, 138.9, | , 27.1, 0.0, 473.5, | ,  1000,   955,  3000,  2943, | , -3.4, 2481.5, 27.426, |, 0.0
3716.3, 138.8, | , 27.1, 0.0, 474.3, | ,  1000,   953,  3000,  2932, | , -3.4, 2509.8, 27.648, |, 0.0
3717.3, 138.8, | , 27.1, 0.0, 474.1, | ,  1000,   954,  3000,  2937, | , -3.4, 2498.2, 27.559, |, 0.0
3718.3, 139.2, | , 27.1, 0.0, 474.5, | ,  1000,   954,  3000,  2929, | , -3.4, 2502.5, 27.553, |, 0.0
3719.3, 139.1, | , 27.1, 0.0, 474.6, | ,  1000,   955,  3000,  2929, | , -3.4, 2503.0, 27.565, |, 0.0
3720.3, 138.8, | , 27.1, 0.0, 474.6, | ,  1000,   953,  3000,  2937, | , -3.4, 2509.4, 27.680, |, 0.0
3721.3, 138.9, | , 27.1, 0.0, 474.7, | ,  1000,   955,  3000,  2922, | , -3.4, 2518.8, 27.695, |, 0.0
3722.3, 139.0, | , 27.1, 0.0, 474.6, | ,  1000,   958,  3000,  2925, | , -3.4, 2525.2, 27.803, |, 0.0
3723.4, 139.5, | , 27.1, 0.0, 470.3, | ,  1000,   954,  3000,  2935, | , -3.4, 2518.8, 27.772, |, 0.0
3724.4, 139.0, | , 27.1, 0.0, 474.9, | ,  1000,   955,  3000,  2944, | , -3.4, 2525.2, 27.924, |, 0.0
3725.4, 139.2, | , 27.1, 0.0, 475.4, | ,  1000,   952,  3000,  2926, | , -3.4, 2532.1, 27.841, |, 0.0
3726.4, 139.2, | , 27.1, 0.0, 475.6, | ,  1000,   950,  3000,  2930, | , -3.4, 2543.2, 27.981, |, 0.0
3727.4, 139.0, | , 27.1, 0.0, 475.4, | ,  1000,   957,  3000,  2950, | , -3.4, 2567.2, 28.436, |, 0.0
3728.4, 139.4, | , 27.1, 0.0, 470.6, | ,  1000,   951,  3000,  2920, | , -3.4, 2556.5, 28.059, |, 0.0
3729.4, 139.5, | , 27.1, 0.0, 475.0, | ,  1000,   956,  3000,  2951, | , -3.4, 2559.5, 28.350, |, 0.0
3730.4, 138.9, | , 27.1, 0.0, 475.4, | ,  1000,   957,  3000,  2934, | , -3.4, 2570.7, 28.361, |, 0.0
3731.4, 138.6, | , 27.1, 0.0, 476.1, | ,  1000,   947,  3000,  2922, | , -3.4, 2576.2, 28.262, |, 0.0
3732.4, 138.8, | , 27.1, 0.0, 476.1, | ,  1000,   955,  3000,  2925, | , -3.4, 2577.5, 28.351, |, 0.0
3733.5, 139.2, | , 27.1, 0.0, 476.7, | ,  1000,   956,  3000,  2937, | , -3.4, 2570.2, 28.370, |, 0.0
3734.5, 139.0, | , 27.1, 0.0, 475.6, | ,  1000,   953,  3000,  2944, | , -3.4, 2584.4, 28.557, |, 0.0
3735.5, 138.9, | , 27.1, 0.0, 476.0, | ,  1000,   953,  3000,  2926, | , -3.4, 2593.4, 28.525, |, 0.0
3736.5, 139.2, | , 27.1, 0.0, 476.9, | ,  1000,   958,  3000,  2946, | , -3.4, 2586.5, 28.629, |, 0.0
3737.5, 139.2, | , 27.1, 0.0, 477.1, | ,  1000,   956,  3000,  2927, | , -3.4, 2599.4, 28.618, |, 0.0
3738.5, 138.8, | , 27.1, 0.0, 476.8, | ,  1000,   953,  3000,  2922, | , -3.4, 2635.8, 28.955, |, 0.0
3739.5, 139.4, | , 27.1, 0.0, 476.5, | ,  1000,   958,  3000,  2941, | , -3.4, 2614.8, 28.903, |, 0.0
3740.5, 139.2, | , 27.1, 0.0, 477.3, | ,  1000,   953,  3000,  2917, | , -3.4, 2611.8, 28.655, |, 0.0
3741.5, 138.9, | , 27.1, 0.0, 477.3, | ,  1000,   953,  3000,  2941, | , -3.4, 2618.2, 28.901, |, 0.0
3742.5, 139.0, | , 27.1, 0.0, 477.3, | ,  1000,   957,  3000,  2942, | , -3.4, 2618.2, 28.943, |, 0.0
3743.6, 139.3, | , 27.1, 0.0, 477.5, | ,  1000,   957,  3000,  2922, | , -3.4, 2649.9, 29.142, |, 0.0
3744.6, 139.1, | , 27.1, 0.0, 476.9, | ,  1000,   950,  3000,  2922, | , -3.4, 2637.9, 28.953, |, 0.0
3745.6, 138.9, | , 27.1, 0.0, 477.8, | ,  1000,   954,  3000,  2930, | , -3.4, 2636.2, 29.027, |, 0.0
3746.6, 138.9, | , 27.1, 0.0, 477.8, | ,  1000,   958,  3000,  2927, | , -3.4, 2642.6, 29.105, |, 0.0
3747.6, 139.1, | , 27.1, 0.0, 478.1, | ,  1000,   955,  3000,  2930, | , -3.4, 2642.2, 29.105, |, 0.0
3748.6, 138.9, | , 27.1, 0.0, 478.2, | ,  1000,   956,  3000,  2944, | , -3.4, 2648.6, 29.286, |, 0.0
3749.6, 139.7, | , 27.1, 0.0, 472.6, | ,  1000,   950,  3000,  2931, | , -3.4, 2657.2, 29.237, |, 0.0
3750.6, 139.0, | , 27.1, 0.0, 477.8, | ,  1000,   951,  3000,  2938, | , -3.4, 2671.3, 29.456, |, 0.0
3751.6, 138.7, | , 27.1, 0.0, 478.1, | ,  1000,   952,  3000,  2920, | , -3.4, 2679.0, 29.408, |, 0.0
3752.6, 138.8, | , 27.1, 0.0, 478.5, | ,  1000,   953,  3000,  2917, | , -3.4, 2673.9, 29.335, |, 0.0
3753.7, 138.9, | , 27.1, 0.0, 478.2, | ,  1000,   957,  3000,  2948, | , -3.4, 2702.6, 29.916, |, 0.0
3754.7, 139.5, | , 27.1, 0.0, 473.7, | ,  1000,   950,  3000,  2925, | , -3.4, 2681.6, 29.460, |, 0.0
3755.7, 139.1, | , 27.2, 0.0, 477.6, | ,  1000,   955,  3000,  2933, | , -3.4, 2681.6, 29.551, |, 0.0
3756.7, 138.9, | , 27.1, 0.0, 478.5, | ,  1000,   955,  3000,  2926, | , -3.4, 2682.9, 29.522, |, 0.0
3757.7, 139.3, | , 27.1, 0.0, 479.1, | ,  1000,   958,  3000,  2929, | , -3.4, 2719.3, 29.964, |, 0.0
3758.7, 139.2, | , 27.2, 0.0, 479.2, | ,  1000,   954,  3000,  2929, | , -3.4, 2724.9, 29.994, |, 0.0
3759.7, 138.8, | , 27.2, 0.0, 479.1, | ,  1000,   953,  3000,  2922, | , -3.4, 2732.6, 30.011, |, 0.0
3760.7, 139.0, | , 27.1, 0.0, 478.5, | ,  1000,   955,  3000,  2946, | , -3.4, 2717.6, 30.057, |, 0.0
3761.7, 139.2, | , 27.1, 0.0, 479.5, | ,  1000,   953,  3000,  2919, | , -3.4, 2718.9, 29.843, |, 0.0
3762.7, 139.0, | , 27.2, 0.0, 479.4, | ,  1000,   953,  3000,  2937, | , -3.4, 2719.8, 29.994, |, 0.0
3763.8, 139.0, | , 27.2, 0.0, 479.2, | ,  1000,   957,  3000,  2929, | , -3.4, 2743.3, 30.216, |, 0.0
3764.8, 139.3, | , 27.2, 0.0, 479.9, | ,  1000,   958,  3000,  2926, | , -3.4, 2726.6, 30.023, |, 0.0
3765.8, 139.3, | , 27.2, 0.0, 479.6, | ,  1000,   957,  3000,  2914, | , -3.4, 2757.0, 30.251, |, 0.0
3766.8, 138.7, | , 27.2, 0.0, 480.1, | ,  1000,   952,  3000,  2926, | , -3.4, 2776.7, 30.523, |, 0.0
3767.8, 138.7, | , 27.2, 0.0, 479.9, | ,  1000,   956,  3000,  2904, | , -3.4, 2759.2, 30.191, |, 0.0
3768.8, 139.3, | , 27.2, 0.0, 480.6, | ,  1000,   956,  3000,  2959, | , -3.4, 2769.5, 30.736, |, 0.0
3769.8, 139.3, | , 27.2, 0.0, 480.5, | ,  1000,   958,  3000,  2926, | , -3.4, 2765.6, 30.443, |, 0.0
3770.8, 139.0, | , 27.2, 0.0, 479.9, | ,  1000,   952,  3000,  2926, | , -3.4, 2777.2, 30.523, |, 0.0
3771.8, 139.2, | , 27.2, 0.0, 481.0, | ,  1000,   958,  3000,  2920, | , -3.4, 2781.9, 30.581, |, 0.0
3772.8, 139.3, | , 27.2, 0.0, 480.8, | ,  1000,   953,  3000,  2924, | , -3.4, 2772.9, 30.473, |, 0.0
3773.9, 138.6, | , 27.2, 0.0, 480.9, | ,  1000,   952,  3000,  2920, | , -3.4, 2779.7, 30.512, |, 0.0
3774.9, 138.8, | , 27.2, 0.0, 480.9, | ,  1000,   960,  3000,  2936, | , -3.4, 2793.9, 30.852, |, 0.0
3775.9, 139.9, | , 27.2, 0.0, 476.6, | ,  1000,   953,  3000,  2929, | , -3.4, 2787.4, 30.673, |, 0.0
3776.9, 138.9, | , 27.2, 0.0, 481.0, | ,  1000,   955,  3000,  2922, | , -3.4, 2787.4, 30.640, |, 0.0
3777.9, 138.9, | , 27.2, 0.0, 481.3, | ,  1000,   955,  3000,  2929, | , -3.4, 2799.4, 30.819, |, 0.0
3778.9, 139.0, | , 27.2, 0.0, 481.3, | ,  1000,   958,  3000,  2933, | , -3.4, 2807.6, 30.967, |, 0.0
3779.9, 139.2, | , 27.2, 0.0, 481.5, | ,  1000,   956,  3000,  2918, | , -3.4, 2832.4, 31.109, |, 0.0
3780.9, 139.5, | , 27.2, 0.0, 476.0, | ,  1000,   954,  3000,  2928, | , -3.4, 2817.9, 31.008, |, 0.0
3781.9, 138.8, | , 27.2, 0.0, 481.3, | ,  1000,   952,  3000,  2927, | , -3.4, 2843.6, 31.266, |, 0.0
3782.9, 138.8, | , 27.2, 0.0, 481.7, | ,  1000,   951,  3000,  2923, | , -3.4, 2851.7, 31.315, |, 0.0
3784.0, 138.8, | , 27.2, 0.0, 481.2, | ,  1000,   956,  3000,  2928, | , -3.4, 2839.3, 31.261, |, 0.0
3785.0, 139.1, | , 27.2, 0.0, 481.5, | ,  1000,   953,  3000,  2959, | , -3.4, 2839.3, 31.484, |, 0.0
3786.0, 139.4, | , 27.2, 0.0, 481.2, | ,  1000,   956,  3000,  2918, | , -3.4, 2826.4, 31.044, |, 0.0
3787.0, 139.2, | , 27.2, 0.0, 481.8, | ,  1000,   958,  3000,  2929, | , -3.4, 2844.4, 31.345, |, 0.0
3788.0, 138.8, | , 27.2, 0.0, 481.4, | ,  1000,   951,  3000,  2930, | , -3.4, 2878.3, 31.662, |, 0.0
3789.0, 138.8, | , 27.2, 0.0, 481.5, | ,  1000,   954,  3000,  2934, | , -3.4, 2861.1, 31.529, |, 0.0
3790.0, 139.1, | , 27.2, 0.0, 482.2, | ,  1000,   954,  3000,  2929, | , -3.4, 2869.7, 31.587, |, 0.0
3791.0, 139.4, | , 27.2, 0.0, 481.2, | ,  1000,   955,  3000,  2926, | , -3.4, 2875.3, 31.626, |, 0.0
3792.0, 139.0, | , 27.2, 0.0, 482.1, | ,  1000,   955,  3000,  2931, | , -3.4, 2879.1, 31.714, |, 0.0
3793.0, 138.9, | , 27.2, 0.0, 481.9, | ,  1000,   954,  3000,  2929, | , -3.4, 2878.3, 31.684, |, 0.0
3794.0, 139.2, | , 27.2, 0.0, 479.7, | ,  1000,   956,  3000,  2911, | , -3.4, 2884.7, 31.615, |, 0.0
3795.1, 139.1, | , 27.2, 0.0, 482.6, | ,  1000,   957,  3000,  2914, | , -3.4, 2889.8, 31.705, |, 0.0
3796.1, 139.0, | , 27.2, 0.0, 481.8, | ,  1000,   956,  3000,  2926, | , -3.4, 2916.0, 32.080, |, 0.0
3797.1, 139.1, | , 27.2, 0.0, 482.7, | ,  1000,   953,  3000,  2929, | , -3.4, 2898.4, 31.897, |, 0.0
3798.1, 139.3, | , 27.2, 0.0, 482.9, | ,  1000,   953,  3000,  2930, | , -3.4, 2927.1, 32.218, |, 0.0
3799.1, 138.9, | , 27.2, 0.0, 482.4, | ,  1000,   953,  3000,  2939, | , -3.4, 2925.8, 32.271, |, 0.0
3800.1, 138.8, | , 27.2, 0.0, 483.1, | ,  1000,   959,  3000,  2915, | , -3.4, 2937.8, 32.258, |, 0.0
