# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: BCA411, 2017-07-29-B, powder, small cup, 1wt%Ru by wet impregnation, 4.3% dispersion
# Catalyst mass: 0.981000 
filename: BCA411-2017-08-07-01.txt 
current working directory: /home/research/python/diff-react-2017-08-07 
Catalyst_Description: BCA411, 2017-07-29-B, powder, small cup, 1wt%Ru by wet impregnation, 4.3% dispersion
Notes: BCA411, 2017-07-29-B catalyst, low dispersion according to H2 chemi

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
2725.9, 138.1, | , 21.9, 0.0, 322.8, | ,  1000,   960,  3000,  2925, | , -3.4, -15.0, -0.146, |, 0.0
2726.9, 138.2, | , 21.9, 0.0, 323.0, | ,  1000,   961,  3000,  2939, | , -3.4,   9.4, 0.092, |, 0.0
2727.9, 138.1, | , 21.9, 0.0, 323.5, | ,  1000,   953,  3000,  2944, | , -3.4,   6.0, 0.058, |, 0.0
2729.0, 138.6, | , 21.9, 0.0, 323.6, | ,  1000,   955,  3000,  2948, | , -3.4, -10.7, -0.105, |, 0.0
2730.0, 138.4, | , 21.9, 0.0, 322.7, | ,  1000,   958,  3000,  2937, | , -3.4,  15.0, 0.146, |, 0.0
2731.0, 138.3, | , 21.9, 0.0, 323.4, | ,  1000,   959,  3000,  2952, | , -3.4,  10.7, 0.105, |, 0.0
2732.0, 138.5, | , 21.9, 0.0, 323.8, | ,  1000,   952,  3000,  2924, | , -3.4, -12.9, -0.125, |, 0.0
2733.0, 138.4, | , 21.9, 0.0, 324.2, | ,  1000,   948,  3000,  2916, | , -3.4,   0.8, 0.008, |, 0.0
2734.0, 138.0, | , 21.9, 0.0, 324.2, | ,  1000,   956,  3000,  2921, | , -3.4, -12.4, -0.121, |, 0.0
2735.0, 138.3, | , 21.9, 0.0, 323.2, | ,  1000,   961,  3000,  2933, | , -3.4, -12.0, -0.117, |, 0.0
2736.0, 138.5, | , 21.9, 0.0, 324.4, | ,  1000,   963,  3000,  2935, | , -3.4, -11.2, -0.109, |, 0.0
2737.0, 138.2, | , 21.9, 0.0, 324.1, | ,  1000,   959,  3000,  2939, | , -3.4,  -5.2, -0.050, |, 0.0
2738.0, 138.2, | , 21.9, 0.0, 324.4, | ,  1000,   961,  3000,  2939, | , -3.4,   3.0, 0.029, |, 0.0
2739.0, 138.7, | , 21.9, 0.0, 325.0, | ,  1000,   961,  3000,  2926, | , -3.4, -14.6, -0.142, |, 0.0
2740.1, 138.6, | , 21.9, 0.0, 323.8, | ,  1000,   948,  3000,  2922, | , -3.4,   6.0, 0.058, |, 0.0
2741.1, 138.1, | , 21.9, 0.0, 325.1, | ,  1000,   958,  3000,  2921, | , -3.4,  -9.0, -0.087, |, 0.0
2742.1, 138.4, | , 21.9, 0.0, 325.3, | ,  1000,   954,  3000,  2919, | , -3.4, -11.2, -0.108, |, 0.0
2743.1, 138.7, | , 21.9, 0.0, 325.2, | ,  1000,   950,  3000,  2935, | , -3.4,   6.8, 0.066, |, 0.0
2744.1, 138.2, | , 21.9, 0.0, 325.7, | ,  1000,   958,  3000,  2930, | , -3.4, -12.0, -0.117, |, 0.0
2745.1, 139.6, | , 21.9, 0.0, 318.2, | ,  1000,   951,  3000,  2932, | , -3.4, -10.7, -0.104, |, 0.0
2746.1, 138.7, | , 21.9, 0.0, 325.5, | ,  1000,   952,  3000,  2935, | , -3.4,  -3.0, -0.029, |, 0.0
2747.1, 138.2, | , 21.9, 0.0, 326.1, | ,  1000,   951,  3000,  2931, | , -3.4, -14.2, -0.137, |, 0.0
2748.1, 138.2, | , 21.9, 0.0, 326.5, | ,  1000,   955,  3000,  2948, | , -3.4, -11.6, -0.113, |, 0.0
2749.2, 138.2, | , 21.9, 0.0, 326.8, | ,  1000,   959,  3000,  2937, | , -3.4, -14.6, -0.142, |, 0.0
2750.2, 139.4, | , 21.9, 0.0, 322.0, | ,  1000,   956,  3000,  2935, | , -3.4, -12.0, -0.117, |, 0.0
2751.2, 138.4, | , 21.9, 0.0, 326.0, | ,  1000,   955,  3000,  2933, | , -3.4,  17.1, 0.166, |, 0.0
2752.2, 138.3, | , 21.9, 0.0, 326.5, | ,  1000,   960,  3000,  2921, | , -3.4,  -2.6, -0.025, |, 0.0
2753.2, 138.5, | , 21.9, 0.0, 327.5, | ,  1000,   958,  3000,  2918, | , -3.4,  16.7, 0.162, |, 0.0
2754.2, 138.5, | , 21.9, 0.0, 327.4, | ,  1000,   957,  3000,  2929, | , -3.4, -12.4, -0.121, |, 0.0
2755.2, 138.2, | , 21.9, 0.0, 327.1, | ,  1000,   953,  3000,  2916, | , -3.4,  -9.4, -0.091, |, 0.0
2756.2, 138.4, | , 21.9, 0.0, 326.6, | ,  1000,   955,  3000,  2950, | , -3.4, -13.3, -0.130, |, 0.0
2757.2, 138.6, | , 21.9, 0.0, 327.7, | ,  1000,   957,  3000,  2941, | , -3.4, -15.0, -0.146, |, 0.0
2758.2, 138.2, | , 21.9, 0.0, 327.1, | ,  1000,   951,  3000,  2919, | , -3.4, -12.4, -0.120, |, 0.0
2759.3, 138.3, | , 21.9, 0.0, 327.9, | ,  1000,   953,  3000,  2925, | , -3.4,   3.8, 0.037, |, 0.0
2760.3, 138.2, | , 21.9, 0.0, 327.9, | ,  1000,   959,  3000,  2938, | , -3.4, -12.4, -0.121, |, 0.0
2761.3, 138.7, | , 21.9, 0.0, 327.5, | ,  1000,   958,  3000,  2932, | , -3.4, -16.3, -0.159, |, 0.0
2762.3, 138.2, | , 21.9, 0.0, 328.3, | ,  1000,   951,  3000,  2923, | , -3.4, -10.3, -0.100, |, 0.0
2763.3, 138.3, | , 21.9, 0.0, 328.3, | ,  1000,   958,  3000,  2924, | , -3.4,  -6.0, -0.058, |, 0.0
2764.3, 138.3, | , 21.9, 0.0, 329.0, | ,  1000,   953,  3000,  2936, | , -3.4, -13.7, -0.134, |, 0.0
2765.3, 138.5, | , 21.9, 0.0, 329.3, | ,  1000,   953,  3000,  2928, | , -3.4,  -9.4, -0.092, |, 0.0
2766.3, 138.5, | , 21.9, 0.0, 328.1, | ,  1000,   958,  3000,  2925, | , -3.4, -12.0, -0.117, |, 0.0
2767.3, 138.7, | , 21.9, 0.0, 329.5, | ,  1000,   949,  3000,  2946, | , -3.4, -12.0, -0.117, |, 0.0
2768.3, 138.6, | , 21.9, 0.0, 329.5, | ,  1000,   956,  3000,  2917, | , -3.4,  18.8, 0.182, |, 0.0
2769.3, 138.2, | , 21.9, 0.0, 329.1, | ,  1000,   953,  3000,  2926, | , -3.4, -10.3, -0.100, |, 0.0
2770.4, 138.1, | , 21.9, 0.0, 329.4, | ,  1000,   951,  3000,  2924, | , -3.4, -11.2, -0.108, |, 0.0
2771.4, 138.7, | , 21.9, 0.0, 329.2, | ,  1000,   951,  3000,  2926, | , -3.4, -11.2, -0.108, |, 0.0
2772.4, 138.3, | , 21.9, 0.0, 329.6, | ,  1000,   953,  3000,  2921, | , -3.4,  -7.3, -0.071, |, 0.0
2773.4, 138.2, | , 21.9, 0.0, 329.5, | ,  1000,   956,  3000,  2941, | , -3.4,  -8.6, -0.084, |, 0.0
2774.4, 138.1, | , 21.9, 0.0, 329.8, | ,  1000,   951,  3000,  2907, | , -3.4, -10.7, -0.104, |, 0.0
2775.4, 138.6, | , 21.9, 0.0, 330.2, | ,  1000,   953,  3000,  2922, | , -3.4,  -9.9, -0.096, |, 0.0
2776.4, 139.0, | , 21.9, 0.0, 325.0, | ,  1000,   956,  3000,  2926, | , -3.4, -11.6, -0.113, |, 0.0
2777.4, 138.1, | , 21.9, 0.0, 330.3, | ,  1000,   957,  3000,  2907, | , -3.4,  -4.3, -0.042, |, 0.0
2778.4, 138.4, | , 21.9, 0.0, 330.4, | ,  1000,   950,  3000,  2927, | , -3.4, -14.2, -0.137, |, 0.0
2779.5, 138.0, | , 21.9, 0.0, 326.6, | ,  1000,   958,  3000,  2923, | , -3.4, -11.6, -0.112, |, 0.0
2780.5, 138.1, | , 21.9, 0.0, 330.6, | ,  1000,   957,  3000,  2930, | , -3.4, -10.7, -0.104, |, 0.0
2781.5, 138.9, | , 21.9, 0.0, 325.9, | ,  1000,   953,  3000,  2961, | , -3.4,   9.8, 0.096, |, 0.0
2782.5, 138.8, | , 21.9, 0.0, 330.3, | ,  1000,   958,  3000,  2940, | , -3.4, -11.2, -0.109, |, 0.0
2783.5, 138.3, | , 21.9, 0.0, 331.0, | ,  1000,   957,  3000,  2922, | , -3.4, -10.7, -0.104, |, 0.0
2784.5, 138.3, | , 21.9, 0.0, 331.1, | ,  1000,   958,  3000,  2936, | , -3.4, -10.3, -0.100, |, 0.0
2785.5, 138.7, | , 21.9, 0.0, 331.5, | ,  1000,   958,  3000,  2929, | , -3.4,  12.8, 0.125, |, 0.0
2786.5, 138.7, | , 21.9, 0.0, 331.6, | ,  1000,   959,  3000,  2929, | , -3.4,  -5.6, -0.054, |, 0.0
2787.5, 138.3, | , 21.9, 0.0, 330.6, | ,  1000,   952,  3000,  2924, | , -3.4, -13.7, -0.133, |, 0.0
2788.5, 138.3, | , 21.9, 0.0, 330.8, | ,  1000,   963,  3000,  2922, | , -3.4,   9.8, 0.095, |, 0.0
2789.6, 138.6, | , 21.9, 0.0, 331.8, | ,  1000,   958,  3000,  2934, | , -3.4, -12.9, -0.125, |, 0.0
2790.6, 138.1, | , 21.9, 0.0, 331.5, | ,  1000,   954,  3000,  2929, | , -3.4,  19.3, 0.187, |, 0.0
2791.6, 138.2, | , 21.9, 0.0, 332.0, | ,  1000,   954,  3000,  2935, | , -3.4,  15.0, 0.146, |, 0.0
2792.6, 138.8, | , 21.9, 0.0, 331.6, | ,  1000,   952,  3000,  2935, | , -3.4,  -4.7, -0.046, |, 0.0
2793.6, 138.3, | , 21.9, 0.0, 332.2, | ,  1000,   951,  3000,  2929, | , -3.4,  -6.9, -0.067, |, 0.0
2794.6, 138.0, | , 21.9, 0.0, 332.5, | ,  1000,   955,  3000,  2925, | , -3.4, -11.6, -0.112, |, 0.0
2795.6, 138.0, | , 21.9, 0.0, 332.4, | ,  1000,   957,  3000,  2919, | , -3.4, -13.3, -0.129, |, 0.0
2796.6, 138.1, | , 21.9, 0.0, 332.2, | ,  1000,   960,  3000,  2923, | , -3.4,   9.4, 0.091, |, 0.0
2797.6, 138.3, | , 21.9, 0.0, 332.1, | ,  1000,   957,  3000,  2931, | , -3.4, -12.9, -0.125, |, 0.0
2798.6, 138.3, | , 21.9, 0.0, 332.8, | ,  1000,   959,  3000,  2949, | , -3.4,  -6.9, -0.067, |, 0.0
2799.6, 138.3, | , 21.9, 0.0, 333.4, | ,  1000,   955,  3000,  2922, | , -3.4, -14.6, -0.141, |, 0.0
2800.7, 138.5, | , 21.9, 0.0, 333.5, | ,  1000,   960,  3000,  2913, | , -3.4,   8.5, 0.083, |, 0.0
2801.7, 138.2, | , 21.9, 0.0, 333.9, | ,  1000,   958,  3000,  2920, | , -3.4,  -4.7, -0.046, |, 0.0
2802.7, 138.4, | , 21.9, 0.0, 332.6, | ,  1000,   957,  3000,  2937, | , -3.4,  -7.3, -0.071, |, 0.0
2803.7, 138.5, | , 21.9, 0.0, 333.3, | ,  1000,   956,  3000,  2932, | , -3.4,  -8.6, -0.084, |, 0.0
2804.7, 138.6, | , 21.9, 0.0, 334.3, | ,  1000,   961,  3000,  2932, | , -3.4, -12.9, -0.125, |, 0.0
2805.7, 138.2, | , 21.9, 0.0, 334.2, | ,  1000,   956,  3000,  2934, | , -3.4, -13.3, -0.129, |, 0.0
2806.7, 138.2, | , 21.9, 0.0, 334.2, | ,  1000,   956,  3000,  2936, | , -3.4, -12.0, -0.117, |, 0.0
2807.7, 139.3, | , 21.9, 0.0, 329.8, | ,  1000,   951,  3000,  2938, | , -3.4, -12.0, -0.117, |, 0.0
2808.7, 138.3, | , 21.9, 0.0, 334.4, | ,  1000,   959,  3000,  2954, | , -3.4,   7.7, 0.075, |, 0.0
2809.7, 138.2, | , 21.9, 0.0, 335.0, | ,  1000,   955,  3000,  2930, | , -3.4,   7.3, 0.071, |, 0.0
2810.7, 138.1, | , 21.9, 0.0, 335.2, | ,  1000,   955,  3000,  2911, | , -3.4, -14.6, -0.141, |, 0.0
2811.8, 138.5, | , 21.9, 0.0, 335.4, | ,  1000,   958,  3000,  2912, | , -3.4,   2.5, 0.025, |, 0.0
2812.8, 139.2, | , 21.9, 0.0, 327.3, | ,  1000,   954,  3000,  2916, | , -3.4,   8.1, 0.079, |, 0.0
2813.8, 138.4, | , 21.9, 0.0, 334.6, | ,  1000,   951,  3000,  2951, | , -3.4, -14.6, -0.142, |, 0.0
2814.8, 138.3, | , 21.9, 0.0, 335.9, | ,  1000,   954,  3000,  2926, | , -3.4,  -5.2, -0.050, |, 0.0
2815.8, 138.5, | , 21.9, 0.0, 335.9, | ,  1000,   956,  3000,  2918, | , -3.4,   4.3, 0.041, |, 0.0
2816.8, 138.1, | , 21.9, 0.0, 335.7, | ,  1000,   948,  3000,  2942, | , -3.4,  -2.6, -0.025, |, 0.0
2817.8, 139.3, | , 21.9, 0.0, 330.7, | ,  1000,   953,  3000,  2942, | , -3.4, -11.2, -0.109, |, 0.0
2818.8, 138.4, | , 21.9, 0.0, 335.1, | ,  1000,   951,  3000,  2941, | , -3.4,  -7.3, -0.071, |, 0.0
2819.8, 138.2, | , 21.9, 0.0, 336.3, | ,  1000,   955,  3000,  2941, | , -3.4, -13.3, -0.130, |, 0.0
2820.8, 138.2, | , 21.9, 0.0, 336.3, | ,  1000,   959,  3000,  2938, | , -3.4, -10.7, -0.105, |, 0.0
2821.9, 138.6, | , 21.9, 0.0, 336.7, | ,  1000,   957,  3000,  2923, | , -3.4, -14.2, -0.137, |, 0.0
2822.9, 138.3, | , 21.9, 0.0, 336.6, | ,  1000,   955,  3000,  2946, | , -3.4,  18.4, 0.179, |, 0.0
2823.9, 138.4, | , 21.9, 0.0, 335.5, | ,  1000,   957,  3000,  2933, | , -3.4,  -8.6, -0.084, |, 0.0
2824.9, 138.3, | , 21.9, 0.0, 336.8, | ,  1000,   955,  3000,  2944, | , -3.4,   9.8, 0.096, |, 0.0
2825.9, 138.2, | , 21.9, 0.0, 337.2, | ,  1000,   960,  3000,  2916, | , -3.4, -10.3, -0.100, |, 0.0
2826.9, 138.2, | , 21.9, 0.0, 337.2, | ,  1000,   952,  3000,  2943, | , -3.4, -13.7, -0.134, |, 0.0
2827.9, 138.2, | , 21.9, 0.0, 337.4, | ,  1000,   960,  3000,  2917, | , -3.4,  -9.9, -0.096, |, 0.0
2828.9, 138.4, | , 21.9, 0.0, 336.7, | ,  1000,   955,  3000,  2922, | , -3.4,   9.4, 0.091, |, 0.0
2829.9, 138.7, | , 21.9, 0.0, 337.6, | ,  1000,   961,  3000,  2943, | , -3.4,  -5.2, -0.050, |, 0.0
2830.9, 138.2, | , 21.9, 0.0, 337.8, | ,  1000,   959,  3000,  2929, | , -3.4, -12.9, -0.125, |, 0.0
2832.0, 138.1, | , 21.9, 0.0, 337.9, | ,  1000,   952,  3000,  2927, | , -3.4, -10.7, -0.104, |, 0.0
2833.0, 138.5, | , 21.9, 0.0, 337.9, | ,  1000,   959,  3000,  2939, | , -3.4,   8.1, 0.079, |, 0.0
2834.0, 138.4, | , 21.9, 0.0, 336.9, | ,  1000,   954,  3000,  2929, | , -3.4, -11.6, -0.113, |, 0.0
2835.0, 138.2, | , 21.9, 0.0, 338.1, | ,  1000,   950,  3000,  2925, | , -3.4, -12.4, -0.121, |, 0.0
2836.0, 138.2, | , 21.9, 0.0, 338.0, | ,  1000,   956,  3000,  2943, | , -3.4,  -9.4, -0.092, |, 0.0
2837.0, 138.5, | , 21.9, 0.0, 338.6, | ,  1000,   957,  3000,  2927, | , -3.4, -11.6, -0.113, |, 0.0
2838.0, 138.1, | , 21.9, 0.0, 338.4, | ,  1000,   957,  3000,  2935, | , -3.4,  -4.7, -0.046, |, 0.0
2839.0, 139.1, | , 21.9, 0.0, 335.9, | ,  1000,   957,  3000,  2948, | , -3.4,  15.0, 0.146, |, 0.0
2840.0, 138.3, | , 21.9, 0.0, 339.0, | ,  1000,   958,  3000,  2945, | , -3.4,  -9.9, -0.096, |, 0.0
2841.0, 138.6, | , 21.9, 0.0, 339.2, | ,  1000,   960,  3000,  2921, | , -3.4,  -3.9, -0.038, |, 0.0
2842.0, 138.1, | , 21.9, 0.0, 339.0, | ,  1000,   960,  3000,  2922, | , -3.4,  -5.2, -0.050, |, 0.0
2843.1, 138.3, | , 21.9, 0.0, 338.8, | ,  1000,   959,  3000,  2959, | , -3.4, -12.4, -0.122, |, 0.0
2844.1, 139.3, | , 21.9, 0.0, 334.3, | ,  1000,   956,  3000,  2922, | , -3.4, -15.9, -0.154, |, 0.0
2845.1, 138.7, | , 21.9, 0.0, 338.8, | ,  1000,   953,  3000,  2940, | , -3.4, -13.3, -0.130, |, 0.0
2846.1, 138.2, | , 21.9, 0.0, 339.4, | ,  1000,   952,  3000,  2933, | , -3.4, -12.4, -0.121, |, 0.0
2847.1, 138.7, | , 21.9, 0.0, 339.6, | ,  1000,   958,  3000,  2950, | , -3.4, -14.6, -0.143, |, 0.0
2848.1, 138.5, | , 21.9, 0.0, 340.3, | ,  1000,   960,  3000,  2924, | , -3.4,   7.7, 0.075, |, 0.0
2849.1, 138.8, | , 21.9, 0.0, 335.3, | ,  1000,   946,  3000,  2926, | , -3.4,   4.3, 0.041, |, 0.0
2850.1, 138.3, | , 21.9, 0.0, 339.7, | ,  1000,   954,  3000,  2927, | , -3.4, -11.6, -0.112, |, 0.0
2851.1, 138.5, | , 21.9, 0.0, 340.2, | ,  1000,   960,  3000,  2936, | , -3.4, -13.7, -0.134, |, 0.0
2852.2, 138.2, | , 21.9, 0.0, 340.5, | ,  1000,   956,  3000,  2941, | , -3.4, -13.7, -0.134, |, 0.0
2853.2, 138.3, | , 21.9, 0.0, 340.2, | ,  1000,   955,  3000,  2925, | , -3.4, -15.0, -0.146, |, 0.0
2854.2, 138.2, | , 21.9, 0.0, 340.6, | ,  1000,   956,  3000,  2958, | , -3.4,  19.3, 0.188, |, 0.0
2855.2, 138.7, | , 21.9, 0.0, 340.6, | ,  1000,   957,  3000,  2933, | , -3.4, -12.9, -0.125, |, 0.0
2856.2, 138.3, | , 21.9, 0.0, 340.8, | ,  1000,   952,  3000,  2934, | , -3.4,  -9.9, -0.096, |, 0.0
2857.2, 138.1, | , 21.9, 0.0, 341.4, | ,  1000,   956,  3000,  2911, | , -3.4, -15.4, -0.149, |, 0.0
2858.2, 138.6, | , 21.9, 0.0, 341.3, | ,  1000,   959,  3000,  2939, | , -3.4, -10.3, -0.100, |, 0.0
2859.2, 138.7, | , 21.9, 0.0, 341.6, | ,  1000,   960,  3000,  2943, | , -3.4, -10.3, -0.101, |, 0.0
2860.2, 138.4, | , 21.9, 0.0, 340.6, | ,  1000,   956,  3000,  2923, | , -3.4,   8.5, 0.083, |, 0.0
2861.2, 138.2, | , 21.9, 0.0, 341.7, | ,  1000,   950,  3000,  2911, | , -3.4, -12.0, -0.116, |, 0.0
2862.2, 138.5, | , 21.9, 0.0, 341.9, | ,  1000,   958,  3000,  2914, | , -3.4,   1.3, 0.012, |, 0.0
2863.3, 138.3, | , 21.9, 0.0, 342.1, | ,  1000,   960,  3000,  2941, | , -3.4,  -8.6, -0.084, |, 0.0
2864.3, 138.3, | , 21.9, 0.0, 342.2, | ,  1000,   951,  3000,  2944, | , -3.4, -14.6, -0.142, |, 0.0
2865.3, 138.4, | , 21.9, 0.0, 341.2, | ,  1000,   956,  3000,  2944, | , -3.4,  12.0, 0.117, |, 0.0
2866.3, 138.4, | , 21.9, 0.0, 342.7, | ,  1000,   954,  3000,  2936, | , -3.4,   3.0, 0.029, |, 0.0
2867.3, 138.3, | , 21.9, 0.0, 342.6, | ,  1000,   956,  3000,  2939, | , -3.4, -13.3, -0.130, |, 0.0
2868.3, 138.3, | , 21.9, 0.0, 342.1, | ,  1000,   955,  3000,  2931, | , -3.4, -12.0, -0.117, |, 0.0
2869.3, 138.5, | , 21.9, 0.0, 343.1, | ,  1000,   957,  3000,  2930, | , -3.4, -12.4, -0.121, |, 0.0
2870.3, 138.4, | , 21.9, 0.0, 342.5, | ,  1000,   959,  3000,  2926, | , -3.4,  -1.7, -0.017, |, 0.0
2871.3, 138.3, | , 21.9, 0.0, 343.3, | ,  1000,   961,  3000,  2949, | , -3.4,   8.1, 0.079, |, 0.0
2872.4, 138.6, | , 21.9, 0.0, 343.6, | ,  1000,   958,  3000,  2926, | , -3.4,   4.3, 0.041, |, 0.0
2873.4, 138.5, | , 21.9, 0.0, 343.6, | ,  1000,   949,  3000,  2938, | , -3.4, -13.3, -0.129, |, 0.0
2874.4, 138.3, | , 21.9, 0.0, 343.2, | ,  1000,   959,  3000,  2951, | , -3.4, -10.3, -0.101, |, 0.0
2875.4, 139.0, | , 21.9, 0.0, 338.2, | ,  1000,   949,  3000,  2931, | , -3.4, -12.4, -0.121, |, 0.0
2876.4, 138.5, | , 21.9, 0.0, 344.1, | ,  1000,   955,  3000,  2932, | , -3.4,  -9.9, -0.096, |, 0.0
2877.4, 138.1, | , 21.9, 0.0, 343.5, | ,  1000,   960,  3000,  2933, | , -3.4,   1.7, 0.016, |, 0.0
2878.4, 138.3, | , 21.9, 0.0, 344.1, | ,  1000,   954,  3000,  2937, | , -3.4,  -8.2, -0.079, |, 0.0
2879.4, 138.3, | , 21.9, 0.0, 344.1, | ,  1000,   956,  3000,  2935, | , -3.4,  -8.6, -0.084, |, 0.0
2880.4, 139.6, | , 21.9, 0.0, 337.6, | ,  1000,   954,  3000,  2930, | , -3.4, -11.2, -0.108, |, 0.0
2881.4, 138.2, | , 21.9, 0.0, 344.4, | ,  1000,   957,  3000,  2931, | , -3.4,  -4.3, -0.042, |, 0.0
2882.4, 138.2, | , 21.9, 0.0, 344.4, | ,  1000,   960,  3000,  2920, | , -3.4,   2.5, 0.025, |, 0.0
2883.5, 138.7, | , 21.9, 0.0, 345.1, | ,  1000,   958,  3000,  2931, | , -3.4,  -9.4, -0.092, |, 0.0
2884.5, 138.2, | , 21.9, 0.0, 345.0, | ,  1000,   958,  3000,  2933, | , -3.4, -11.2, -0.109, |, 0.0
2885.5, 138.3, | , 21.9, 0.0, 344.6, | ,  1000,   959,  3000,  2935, | , -3.4,  19.7, 0.192, |, 0.0
2886.5, 138.2, | , 21.9, 0.0, 345.2, | ,  1000,   954,  3000,  2941, | , -3.4,   6.0, 0.058, |, 0.0
2887.5, 138.2, | , 22.0, 0.0, 345.4, | ,  1000,   952,  3000,  2936, | , -3.4,   3.4, 0.033, |, 0.0
2888.5, 138.3, | , 21.9, 0.0, 345.5, | ,  1000,   959,  3000,  2940, | , -3.4,  -5.2, -0.050, |, 0.0
2889.5, 138.2, | , 22.0, 0.0, 346.1, | ,  1000,   955,  3000,  2942, | , -3.4,  -2.6, -0.025, |, 0.0
2890.5, 138.3, | , 22.0, 0.0, 345.7, | ,  1000,   955,  3000,  2918, | , -3.4,  -9.9, -0.096, |, 0.0
2891.5, 138.5, | , 22.0, 0.0, 346.5, | ,  1000,   956,  3000,  2931, | , -3.4, -15.0, -0.146, |, 0.0
2892.5, 138.3, | , 21.9, 0.0, 346.1, | ,  1000,   958,  3000,  2952, | , -3.4,  -4.3, -0.042, |, 0.0
2893.5, 138.1, | , 22.0, 0.0, 346.4, | ,  1000,   950,  3000,  2922, | , -3.4,  24.8, 0.240, |, 0.0
2894.6, 138.6, | , 22.0, 0.0, 346.6, | ,  1000,   953,  3000,  2940, | , -3.4,  -3.0, -0.029, |, 0.0
2895.6, 138.7, | , 22.0, 0.0, 346.0, | ,  1000,   957,  3000,  2929, | , -3.4,   6.0, 0.058, |, 0.0
2896.6, 138.2, | , 22.0, 0.0, 346.8, | ,  1000,   955,  3000,  2929, | , -3.4,  15.8, 0.154, |, 0.0
2897.6, 138.2, | , 22.0, 0.0, 347.1, | ,  1000,   958,  3000,  2944, | , -3.4,  -3.5, -0.034, |, 0.0
2898.6, 138.7, | , 22.0, 0.0, 346.6, | ,  1000,   953,  3000,  2935, | , -3.4,  -6.9, -0.067, |, 0.0
2899.6, 138.5, | , 22.0, 0.0, 347.1, | ,  1000,   955,  3000,  2922, | , -3.4,  -6.5, -0.063, |, 0.0
2900.6, 138.3, | , 22.0, 0.0, 346.6, | ,  1000,   953,  3000,  2914, | , -3.4,  -3.9, -0.038, |, 0.0
2901.6, 138.2, | , 22.0, 0.0, 347.3, | ,  1000,   956,  3000,  2941, | , -3.4,  -4.7, -0.046, |, 0.0
2902.6, 138.7, | , 22.0, 0.0, 347.8, | ,  1000,   959,  3000,  2932, | , -3.4,  28.3, 0.275, |, 0.0
2903.6, 138.4, | , 22.0, 0.0, 347.3, | ,  1000,   953,  3000,  2937, | , -3.4,   6.4, 0.062, |, 0.0
2904.6, 138.3, | , 22.0, 0.0, 348.0, | ,  1000,   959,  3000,  2948, | , -3.4,  -2.6, -0.025, |, 0.0
2905.7, 138.8, | , 22.0, 0.0, 347.6, | ,  1000,   952,  3000,  2930, | , -3.4,  12.4, 0.120, |, 0.0
2906.7, 139.0, | , 22.0, 0.0, 342.5, | ,  1000,   956,  3000,  2911, | , -3.4,  -7.3, -0.071, |, 0.0
2907.7, 138.1, | , 22.0, 0.0, 348.5, | ,  1000,   953,  3000,  2936, | , -3.4,  -6.0, -0.059, |, 0.0
2908.7, 138.2, | , 22.0, 0.0, 348.1, | ,  1000,   956,  3000,  2916, | , -3.4,  -7.7, -0.075, |, 0.0
2909.7, 138.1, | , 22.0, 0.0, 349.2, | ,  1000,   959,  3000,  2933, | , -3.4,  -3.0, -0.029, |, 0.0
2910.7, 138.2, | , 22.0, 0.0, 348.0, | ,  1000,   952,  3000,  2924, | , -3.4,  -3.0, -0.029, |, 0.0
2911.7, 139.2, | , 22.0, 0.0, 340.7, | ,  1000,   954,  3000,  2926, | , -3.4,  14.1, 0.137, |, 0.0
2912.7, 138.6, | , 22.0, 0.0, 349.0, | ,  1000,   958,  3000,  2942, | , -3.4,  14.1, 0.138, |, 0.0
2913.7, 138.6, | , 22.0, 0.0, 349.4, | ,  1000,   958,  3000,  2933, | , -3.4,   0.8, 0.008, |, 0.0
2914.7, 138.1, | , 22.0, 0.0, 349.2, | ,  1000,   957,  3000,  2936, | , -3.4,  -3.9, -0.038, |, 0.0
2915.8, 138.3, | , 22.0, 0.0, 348.8, | ,  1000,   963,  3000,  2936, | , -3.4,  -5.6, -0.055, |, 0.0
2916.8, 139.1, | , 22.0, 0.0, 347.4, | ,  1000,   953,  3000,  2952, | , -3.4,  -3.5, -0.034, |, 0.0
2917.8, 138.3, | , 22.0, 0.0, 350.0, | ,  1000,   953,  3000,  2946, | , -3.4,  -3.5, -0.034, |, 0.0
2918.8, 138.3, | , 22.0, 0.0, 349.7, | ,  1000,   958,  3000,  2937, | , -3.4,  13.7, 0.133, |, 0.0
2919.8, 138.3, | , 22.0, 0.0, 350.4, | ,  1000,   958,  3000,  2941, | , -3.4,  19.7, 0.192, |, 0.0
2920.8, 138.4, | , 22.0, 0.0, 349.6, | ,  1000,   951,  3000,  2926, | , -3.4,   5.5, 0.054, |, 0.0
2921.8, 138.3, | , 22.0, 0.0, 350.6, | ,  1000,   949,  3000,  2924, | , -3.4,   1.3, 0.012, |, 0.0
