# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: B2CA 2017-07-12 powder, 1wt% Ru by IW, small cup.
# Catalyst mass: 0.802000 
filename: B2CA_7-12_2017-07-18-04.txt 
current working directory: /home/research/python/diff-react-2017-07-18 
Catalyst_Description: B2CA 2017-07-12 powder, 1wt% Ru by IW, small cup.
Notes: restart after deleting old TCs in code

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
1359.3, 139.1, | , 25.1, 0.0, 109.8, | ,  5000,  4838,  1000,   962, | , -3.4,   5.1, 0.091, |, 0.0
1360.3, 139.2, | , 25.1, 0.0, 109.3, | ,  5000,  4838,  1000,   980, | , -3.4, -12.9, -0.229, |, 0.0
1361.3, 139.4, | , 25.1, 0.0, 109.6, | ,  5000,  4843,  1000,   973, | , -3.4, -18.0, -0.321, |, 0.0
1362.3, 139.1, | , 25.1, 0.0, 110.3, | ,  5000,  4840,  1000,   985, | , -3.4, -16.3, -0.290, |, 0.0
1363.3, 139.1, | , 25.1, 0.0, 110.0, | ,  5000,  4841,  1000,   972, | , -3.4,  12.4, 0.220, |, 0.0
1364.3, 139.5, | , 25.1, 0.0, 110.8, | ,  5000,  4841,  1000,   971, | , -3.4,  10.3, 0.182, |, 0.0
1365.4, 139.5, | , 25.1, 0.0, 110.2, | ,  5000,  4841,  1000,   973, | , -3.4,  12.8, 0.228, |, 0.0
1366.4, 139.1, | , 25.1, 0.0, 111.0, | ,  5000,  4844,  1000,   971, | , -3.4,  -5.2, -0.092, |, 0.0
1367.4, 139.1, | , 25.1, 0.0, 110.7, | ,  5000,  4847,  1000,   985, | , -3.4,  18.8, 0.336, |, 0.0
1368.4, 139.5, | , 25.1, 0.0, 111.2, | ,  5000,  4843,  1000,   986, | , -3.4, -17.2, -0.306, |, 0.0
1369.4, 139.4, | , 25.1, 0.0, 111.5, | ,  5000,  4846,  1000,   978, | , -3.4, -12.9, -0.229, |, 0.0
1370.4, 139.2, | , 25.1, 0.0, 110.6, | ,  5000,  4842,  1000,   966, | , -3.4, -17.2, -0.305, |, 0.0
1371.4, 139.3, | , 25.1, 0.0, 111.7, | ,  5000,  4839,  1000,   965, | , -3.4, -17.6, -0.312, |, 0.0
1372.4, 139.4, | , 25.1, 0.0, 112.2, | ,  5000,  4837,  1000,   969, | , -3.4, -14.2, -0.252, |, 0.0
1373.4, 139.1, | , 25.1, 0.0, 112.0, | ,  5000,  4841,  1000,   983, | , -3.4,  -0.5, -0.008, |, 0.0
1374.4, 139.1, | , 25.1, 0.0, 111.9, | ,  5000,  4844,  1000,   983, | , -3.4,  15.0, 0.267, |, 0.0
1375.5, 139.2, | , 25.1, 0.0, 112.0, | ,  5000,  4837,  1000,   987, | , -3.4,  -7.3, -0.130, |, 0.0
1376.5, 139.0, | , 25.1, 0.0, 112.2, | ,  5000,  4839,  1000,   967, | , -3.4, -12.9, -0.229, |, 0.0
1377.5, 139.1, | , 25.1, 0.0, 112.1, | ,  5000,  4843,  1000,   979, | , -3.4, -16.3, -0.290, |, 0.0
1378.5, 139.1, | , 25.1, 0.0, 113.3, | ,  5000,  4843,  1000,   981, | , -3.4, -11.2, -0.199, |, 0.0
1379.5, 139.4, | , 25.1, 0.0, 112.8, | ,  5000,  4840,  1000,   972, | , -3.4, -17.6, -0.313, |, 0.0
1380.5, 139.2, | , 25.1, 0.0, 112.4, | ,  5000,  4840,  1000,   979, | , -3.4,  -6.0, -0.107, |, 0.0
1381.5, 139.1, | , 25.1, 0.0, 112.8, | ,  5000,  4845,  1000,   977, | , -3.4,   3.8, 0.068, |, 0.0
1382.5, 139.5, | , 25.1, 0.0, 113.3, | ,  5000,  4836,  1000,   974, | , -3.4,   8.1, 0.144, |, 0.0
1383.6, 139.0, | , 25.1, 0.0, 113.2, | ,  5000,  4837,  1000,   974, | , -3.4,  15.0, 0.266, |, 0.0
1384.6, 139.0, | , 25.1, 0.0, 113.3, | ,  5000,  4843,  1000,   970, | , -3.4,  -2.6, -0.046, |, 0.0
1385.6, 139.5, | , 25.1, 0.0, 113.3, | ,  5000,  4839,  1000,   963, | , -3.4, -11.2, -0.198, |, 0.0
1386.6, 139.4, | , 25.1, 0.0, 114.0, | ,  5000,  4839,  1000,   990, | , -3.4, -15.4, -0.275, |, 0.0
1387.6, 139.8, | , 25.1, 0.0, 107.6, | ,  5000,  4840,  1000,   997, | , -3.4, -17.6, -0.314, |, 0.0
1388.6, 139.1, | , 25.1, 0.0, 113.9, | ,  5000,  4835,  1000,   985, | , -3.4, -16.7, -0.298, |, 0.0
1389.6, 139.4, | , 25.1, 0.0, 114.4, | ,  5000,  4842,  1000,   967, | , -3.4, -18.9, -0.335, |, 0.0
1390.6, 139.5, | , 25.1, 0.0, 114.3, | ,  5000,  4839,  1000,   959, | , -3.4,  12.4, 0.220, |, 0.0
1391.6, 139.0, | , 25.1, 0.0, 113.6, | ,  5000,  4838,  1000,   985, | , -3.4,  -9.0, -0.161, |, 0.0
1392.6, 139.5, | , 25.1, 0.0, 115.4, | ,  5000,  4838,  1000,   970, | , -3.4,  -9.4, -0.168, |, 0.0
1393.6, 139.4, | , 25.1, 0.0, 114.6, | ,  5000,  4843,  1000,   990, | , -3.4, -17.2, -0.306, |, 0.0
1394.7, 139.1, | , 25.1, 0.0, 114.8, | ,  5000,  4842,  1000,   969, | , -3.4, -18.0, -0.320, |, 0.0
1395.7, 139.2, | , 25.1, 0.0, 114.4, | ,  5000,  4845,  1000,   958, | , -3.4, -14.2, -0.251, |, 0.0
1396.7, 139.4, | , 25.1, 0.0, 115.5, | ,  5000,  4838,  1000,   954, | , -3.4, -14.2, -0.251, |, 0.0
1397.7, 139.0, | , 25.1, 0.0, 115.4, | ,  5000,  4838,  1000,   968, | , -3.4, -14.2, -0.251, |, 0.0
1398.7, 139.1, | , 25.1, 0.0, 115.2, | ,  5000,  4841,  1000,   977, | , -3.4,  -8.2, -0.145, |, 0.0
1399.7, 139.4, | , 25.1, 0.0, 115.8, | ,  5000,  4841,  1000,   975, | , -3.4, -17.6, -0.313, |, 0.0
1400.7, 139.6, | , 25.1, 0.0, 115.3, | ,  5000,  4837,  1000,   982, | , -3.4,   3.8, 0.068, |, 0.0
1401.7, 139.0, | , 25.1, 0.0, 116.0, | ,  5000,  4842,  1000,   965, | , -3.4, -15.0, -0.267, |, 0.0
1402.7, 139.0, | , 25.1, 0.0, 116.4, | ,  5000,  4845,  1000,   966, | , -3.4,   3.8, 0.068, |, 0.0
1403.8, 139.3, | , 25.1, 0.0, 116.2, | ,  5000,  4840,  1000,   971, | , -3.4, -18.4, -0.328, |, 0.0
1404.8, 139.4, | , 25.1, 0.0, 117.0, | ,  5000,  4843,  1000,   959, | , -3.4, -17.6, -0.312, |, 0.0
1405.8, 139.9, | , 25.1, 0.0, 110.4, | ,  5000,  4843,  1000,   967, | , -3.4, -18.4, -0.328, |, 0.0
1406.8, 139.2, | , 25.1, 0.0, 115.7, | ,  5000,  4839,  1000,   971, | , -3.4,  15.8, 0.281, |, 0.0
1407.8, 139.5, | , 25.1, 0.0, 117.1, | ,  5000,  4838,  1000,   987, | , -3.4,  -1.7, -0.031, |, 0.0
1408.8, 139.1, | , 25.1, 0.0, 117.0, | ,  5000,  4843,  1000,   985, | , -3.4, -15.0, -0.268, |, 0.0
1409.8, 139.1, | , 25.1, 0.0, 116.9, | ,  5000,  4843,  1000,   989, | , -3.4,  15.8, 0.282, |, 0.0
1410.8, 139.9, | , 25.1, 0.0, 112.3, | ,  5000,  4843,  1000,   953, | , -3.4, -14.6, -0.259, |, 0.0
1411.8, 139.5, | , 25.1, 0.0, 116.6, | ,  5000,  4843,  1000,   980, | , -3.4, -13.7, -0.245, |, 0.0
1412.8, 139.1, | , 25.1, 0.0, 117.9, | ,  5000,  4837,  1000,   984, | , -3.4, -17.2, -0.306, |, 0.0
1413.9, 139.4, | , 25.1, 0.0, 118.2, | ,  5000,  4841,  1000,   963, | , -3.4,   3.8, 0.068, |, 0.0
1414.9, 139.4, | , 25.1, 0.0, 118.3, | ,  5000,  4841,  1000,   989, | , -3.4, -13.3, -0.237, |, 0.0
1415.9, 139.1, | , 25.1, 0.0, 118.0, | ,  5000,  4842,  1000,   978, | , -3.4,  -3.9, -0.069, |, 0.0
1416.9, 139.2, | , 25.1, 0.0, 117.5, | ,  5000,  4842,  1000,   973, | , -3.4, -15.9, -0.282, |, 0.0
1417.9, 139.5, | , 25.1, 0.0, 118.3, | ,  5000,  4841,  1000,   967, | , -3.4, -13.3, -0.236, |, 0.0
1418.9, 139.1, | , 25.1, 0.0, 118.3, | ,  5000,  4840,  1000,   985, | , -3.4, -17.2, -0.306, |, 0.0
1419.9, 139.0, | , 25.1, 0.0, 118.3, | ,  5000,  4840,  1000,   967, | , -3.4, -17.2, -0.305, |, 0.0
1420.9, 139.0, | , 25.1, 0.0, 118.9, | ,  5000,  4839,  1000,   963, | , -3.4, -16.3, -0.289, |, 0.0
1421.9, 139.6, | , 25.1, 0.0, 118.3, | ,  5000,  4836,  1000,   990, | , -3.4,  -9.0, -0.161, |, 0.0
1422.9, 139.0, | , 25.1, 0.0, 119.2, | ,  5000,  4839,  1000,   982, | , -3.4, -13.3, -0.237, |, 0.0
1424.0, 139.0, | , 25.1, 0.0, 119.0, | ,  5000,  4842,  1000,   981, | , -3.4,  11.1, 0.198, |, 0.0
1425.0, 139.5, | , 25.1, 0.0, 119.6, | ,  5000,  4838,  1000,   964, | , -3.4,  -7.7, -0.137, |, 0.0
1426.0, 139.5, | , 25.1, 0.0, 119.7, | ,  5000,  4838,  1000,   970, | , -3.4,   3.0, 0.053, |, 0.0
1427.0, 139.2, | , 25.1, 0.0, 119.0, | ,  5000,  4839,  1000,   988, | , -3.4,  -2.2, -0.039, |, 0.0
1428.0, 139.1, | , 25.1, 0.0, 119.8, | ,  5000,  4844,  1000,   971, | , -3.4,  -5.2, -0.092, |, 0.0
1429.0, 139.3, | , 25.1, 0.0, 120.1, | ,  5000,  4841,  1000,   960, | , -3.4, -16.3, -0.289, |, 0.0
1430.0, 139.1, | , 25.2, 0.0, 120.1, | ,  5000,  4842,  1000,   964, | , -3.4, -17.2, -0.305, |, 0.0
1431.0, 139.1, | , 25.1, 0.0, 120.1, | ,  5000,  4840,  1000,   988, | , -3.4, -18.4, -0.329, |, 0.0
1432.0, 139.2, | , 25.1, 0.0, 119.5, | ,  5000,  4842,  1000,   986, | , -3.4, -15.4, -0.275, |, 0.0
1433.0, 139.4, | , 25.1, 0.0, 120.8, | ,  5000,  4843,  1000,   988, | , -3.4,  -8.2, -0.146, |, 0.0
1434.1, 139.1, | , 25.1, 0.0, 120.5, | ,  5000,  4843,  1000,   962, | , -3.4, -11.6, -0.206, |, 0.0
1435.1, 139.4, | , 25.1, 0.0, 121.3, | ,  5000,  4845,  1000,   971, | , -3.4, -17.2, -0.305, |, 0.0
1436.1, 139.4, | , 25.2, 0.0, 121.2, | ,  5000,  4844,  1000,  1000, | , -3.4, -15.0, -0.268, |, 0.0
1437.1, 139.2, | , 25.2, 0.0, 120.6, | ,  5000,  4842,  1000,   971, | , -3.4,  16.7, 0.297, |, 0.0
1438.1, 139.0, | , 25.1, 0.0, 121.2, | ,  5000,  4844,  1000,   989, | , -3.4,  -8.6, -0.153, |, 0.0
1439.1, 139.4, | , 25.2, 0.0, 121.7, | ,  5000,  4842,  1000,   978, | , -3.4, -19.3, -0.344, |, 0.0
1440.1, 139.3, | , 25.2, 0.0, 121.5, | ,  5000,  4839,  1000,   966, | , -3.4, -15.4, -0.274, |, 0.0
1441.1, 139.3, | , 25.1, 0.0, 121.5, | ,  5000,  4843,  1000,   976, | , -3.4, -16.7, -0.298, |, 0.0
1442.1, 139.2, | , 25.2, 0.0, 121.4, | ,  5000,  4840,  1000,   986, | , -3.4,  15.0, 0.267, |, 0.0
1443.1, 139.4, | , 25.2, 0.0, 122.2, | ,  5000,  4842,  1000,   990, | , -3.4, -14.6, -0.260, |, 0.0
1444.2, 139.0, | , 25.2, 0.0, 121.7, | ,  5000,  4835,  1000,   959, | , -3.4,  -9.0, -0.160, |, 0.0
1445.2, 139.1, | , 25.2, 0.0, 122.1, | ,  5000,  4844,  1000,   978, | , -3.4, -16.3, -0.290, |, 0.0
1446.2, 139.6, | , 25.2, 0.0, 121.8, | ,  5000,  4842,  1000,   981, | , -3.4, -15.0, -0.267, |, 0.0
1447.2, 139.1, | , 25.2, 0.0, 122.1, | ,  5000,  4840,  1000,   978, | , -3.4,   4.7, 0.083, |, 0.0
1448.2, 139.1, | , 25.1, 0.0, 122.9, | ,  5000,  4840,  1000,   972, | , -3.4,  -0.0, -0.000, |, 0.0
1449.2, 139.0, | , 25.2, 0.0, 122.9, | ,  5000,  4842,  1000,   980, | , -3.4, -15.4, -0.275, |, 0.0
1450.2, 139.4, | , 25.2, 0.0, 123.3, | ,  5000,  4841,  1000,   978, | , -3.4, -10.7, -0.191, |, 0.0
1451.2, 139.1, | , 25.2, 0.0, 123.5, | ,  5000,  4839,  1000,   986, | , -3.4,  -8.2, -0.145, |, 0.0
1452.3, 139.2, | , 25.2, 0.0, 123.2, | ,  5000,  4838,  1000,   982, | , -3.4,  -0.0, -0.000, |, 0.0
1453.3, 139.4, | , 25.2, 0.0, 123.9, | ,  5000,  4844,  1000,   971, | , -3.4,   8.1, 0.144, |, 0.0
1454.3, 139.0, | , 25.2, 0.0, 124.0, | ,  5000,  4837,  1000,   960, | , -3.4, -11.2, -0.198, |, 0.0
1455.3, 139.1, | , 25.2, 0.0, 123.9, | ,  5000,  4836,  1000,   990, | , -3.4, -16.7, -0.298, |, 0.0
1456.3, 139.4, | , 25.2, 0.0, 124.8, | ,  5000,  4838,  1000,   975, | , -3.4, -15.0, -0.267, |, 0.0
1457.3, 139.5, | , 25.2, 0.0, 123.4, | ,  5000,  4841,  1000,   969, | , -3.4,  13.3, 0.236, |, 0.0
1458.3, 139.1, | , 25.2, 0.0, 124.5, | ,  5000,  4844,  1000,   977, | , -3.4,   6.8, 0.122, |, 0.0
1459.3, 139.0, | , 25.2, 0.0, 124.3, | ,  5000,  4840,  1000,   971, | , -3.4, -16.3, -0.290, |, 0.0
1460.3, 139.1, | , 25.2, 0.0, 124.8, | ,  5000,  4836,  1000,   974, | , -3.4, -14.6, -0.259, |, 0.0
1461.3, 139.4, | , 25.2, 0.0, 125.0, | ,  5000,  4844,  1000,   987, | , -3.4,   9.0, 0.160, |, 0.0
1462.4, 139.4, | , 25.2, 0.0, 120.7, | ,  5000,  4844,  1000,   974, | , -3.4, -17.2, -0.305, |, 0.0
1463.4, 139.1, | , 25.2, 0.0, 125.0, | ,  5000,  4839,  1000,   978, | , -3.4, -17.2, -0.305, |, 0.0
1464.4, 139.5, | , 25.2, 0.0, 124.9, | ,  5000,  4842,  1000,   977, | , -3.4,   2.1, 0.038, |, 0.0
1465.4, 139.1, | , 25.2, 0.0, 125.6, | ,  5000,  4838,  1000,   985, | , -3.4, -15.4, -0.275, |, 0.0
1466.4, 139.1, | , 25.2, 0.0, 125.8, | ,  5000,  4839,  1000,   967, | , -3.4, -17.2, -0.305, |, 0.0
1467.4, 140.2, | , 25.2, 0.0, 118.7, | ,  5000,  4839,  1000,   956, | , -3.4,  16.3, 0.288, |, 0.0
1468.4, 139.1, | , 25.2, 0.0, 125.2, | ,  5000,  4843,  1000,   960, | , -3.4, -15.4, -0.274, |, 0.0
1469.4, 139.1, | , 25.2, 0.0, 126.0, | ,  5000,  4846,  1000,   974, | , -3.4,   8.1, 0.144, |, 0.0
1470.4, 139.1, | , 25.2, 0.0, 125.9, | ,  5000,  4839,  1000,   984, | , -3.4,  12.4, 0.221, |, 0.0
1471.4, 139.4, | , 25.2, 0.0, 126.5, | ,  5000,  4838,  1000,   967, | , -3.4,  16.3, 0.289, |, 0.0
1472.4, 139.0, | , 25.2, 0.0, 126.3, | ,  5000,  4841,  1000,   978, | , -3.4,  18.4, 0.327, |, 0.0
1473.5, 139.1, | , 25.2, 0.0, 126.0, | ,  5000,  4844,  1000,   970, | , -3.4, -14.2, -0.252, |, 0.0
1474.5, 139.4, | , 25.2, 0.0, 126.4, | ,  5000,  4840,  1000,   971, | , -3.4, -11.2, -0.198, |, 0.0
1475.5, 139.0, | , 25.2, 0.0, 126.8, | ,  5000,  4841,  1000,   982, | , -3.4,  -3.0, -0.054, |, 0.0
1476.5, 139.0, | , 25.2, 0.0, 127.1, | ,  5000,  4845,  1000,   978, | , -3.4, -12.0, -0.214, |, 0.0
1477.5, 139.4, | , 25.2, 0.0, 127.1, | ,  5000,  4843,  1000,   962, | , -3.4, -11.2, -0.198, |, 0.0
1478.5, 139.6, | , 25.2, 0.0, 126.8, | ,  5000,  4843,  1000,   975, | , -3.4,   1.3, 0.022, |, 0.0
1479.5, 139.1, | , 25.2, 0.0, 127.5, | ,  5000,  4840,  1000,   965, | , -3.4, -15.0, -0.267, |, 0.0
1480.5, 139.1, | , 25.2, 0.0, 127.5, | ,  5000,  4840,  1000,   969, | , -3.4, -17.6, -0.313, |, 0.0
1481.5, 139.5, | , 25.2, 0.0, 127.6, | ,  5000,  4841,  1000,   967, | , -3.4,   1.7, 0.030, |, 0.0
1482.6, 139.1, | , 25.2, 0.0, 127.7, | ,  5000,  4837,  1000,   986, | , -3.4, -15.9, -0.283, |, 0.0
1483.6, 139.2, | , 25.2, 0.0, 127.4, | ,  5000,  4837,  1000,   968, | , -3.4,   9.4, 0.167, |, 0.0
1484.6, 139.4, | , 25.2, 0.0, 128.0, | ,  5000,  4840,  1000,   975, | , -3.4,  -9.0, -0.160, |, 0.0
1485.6, 139.0, | , 25.2, 0.0, 128.3, | ,  5000,  4845,  1000,   976, | , -3.4, -18.0, -0.321, |, 0.0
1486.6, 139.1, | , 25.2, 0.0, 128.7, | ,  5000,  4843,  1000,   971, | , -3.4,  -3.9, -0.069, |, 0.0
1487.6, 139.1, | , 25.2, 0.0, 128.6, | ,  5000,  4837,  1000,   984, | , -3.4, -18.0, -0.321, |, 0.0
1488.6, 139.5, | , 25.2, 0.0, 127.9, | ,  5000,  4841,  1000,   981, | , -3.4,  16.3, 0.289, |, 0.0
1489.6, 139.1, | , 25.2, 0.0, 128.9, | ,  5000,  4843,  1000,   961, | , -3.4,  -0.9, -0.016, |, 0.0
1490.6, 139.1, | , 25.2, 0.0, 128.4, | ,  5000,  4840,  1000,   975, | , -3.4, -14.6, -0.260, |, 0.0
1491.7, 139.4, | , 25.2, 0.0, 129.1, | ,  5000,  4838,  1000,   955, | , -3.4, -13.7, -0.243, |, 0.0
1492.7, 139.0, | , 25.2, 0.0, 129.4, | ,  5000,  4839,  1000,   975, | , -3.4,  -1.7, -0.031, |, 0.0
1493.7, 139.1, | , 25.2, 0.0, 128.5, | ,  5000,  4842,  1000,   990, | , -3.4,   2.1, 0.038, |, 0.0
1494.7, 139.1, | , 25.2, 0.0, 129.5, | ,  5000,  4840,  1000,   981, | , -3.4, -13.7, -0.245, |, 0.0
1495.7, 139.4, | , 25.2, 0.0, 129.8, | ,  5000,  4845,  1000,   967, | , -3.4,   3.0, 0.053, |, 0.0
1496.7, 139.1, | , 25.2, 0.0, 130.2, | ,  5000,  4840,  1000,   986, | , -3.4,  -1.3, -0.023, |, 0.0
1497.7, 139.0, | , 25.2, 0.0, 130.5, | ,  5000,  4842,  1000,   975, | , -3.4,   9.4, 0.167, |, 0.0
1498.7, 139.5, | , 25.2, 0.0, 130.1, | ,  5000,  4841,  1000,   975, | , -3.4, -16.7, -0.298, |, 0.0
1499.7, 139.0, | , 25.2, 0.0, 130.7, | ,  5000,  4840,  1000,   983, | , -3.4, -16.3, -0.290, |, 0.0
1500.8, 139.0, | , 25.2, 0.0, 130.6, | ,  5000,  4843,  1000,   988, | , -3.4, -18.0, -0.321, |, 0.0
1501.8, 139.3, | , 25.2, 0.0, 131.0, | ,  5000,  4837,  1000,   977, | , -3.4,   5.5, 0.099, |, 0.0
1502.8, 139.1, | , 25.2, 0.0, 130.6, | ,  5000,  4842,  1000,   990, | , -3.4,  17.1, 0.305, |, 0.0
1503.8, 139.2, | , 25.2, 0.0, 130.3, | ,  5000,  4839,  1000,   967, | , -3.4, -16.3, -0.290, |, 0.0
1504.8, 139.0, | , 25.2, 0.0, 131.2, | ,  5000,  4844,  1000,   979, | , -3.4, -15.9, -0.283, |, 0.0
1505.8, 139.4, | , 25.2, 0.0, 131.4, | ,  5000,  4843,  1000,   957, | , -3.4, -14.6, -0.259, |, 0.0
1506.8, 139.0, | , 25.2, 0.0, 131.5, | ,  5000,  4840,  1000,   976, | , -3.4,  -0.0, -0.000, |, 0.0
1507.8, 139.0, | , 25.2, 0.0, 131.6, | ,  5000,  4842,  1000,   963, | , -3.4, -13.7, -0.244, |, 0.0
1508.8, 139.5, | , 25.2, 0.0, 131.2, | ,  5000,  4842,  1000,   982, | , -3.4, -14.2, -0.252, |, 0.0
1509.9, 139.1, | , 25.2, 0.0, 131.9, | ,  5000,  4839,  1000,   978, | , -3.4, -17.2, -0.305, |, 0.0
1510.9, 139.1, | , 25.2, 0.0, 132.1, | ,  5000,  4839,  1000,   982, | , -3.4,  -4.7, -0.084, |, 0.0
1511.9, 139.0, | , 25.2, 0.0, 132.2, | ,  5000,  4844,  1000,   957, | , -3.4, -17.2, -0.305, |, 0.0
1512.9, 139.4, | , 25.2, 0.0, 132.6, | ,  5000,  4843,  1000,   975, | , -3.4, -16.3, -0.290, |, 0.0
1513.9, 139.2, | , 25.2, 0.0, 131.6, | ,  5000,  4840,  1000,   965, | , -3.4, -17.2, -0.305, |, 0.0
1514.9, 139.1, | , 25.2, 0.0, 132.9, | ,  5000,  4842,  1000,   984, | , -3.4, -14.2, -0.252, |, 0.0
1515.9, 139.4, | , 25.2, 0.0, 132.5, | ,  5000,  4842,  1000,   986, | , -3.4,  -8.6, -0.153, |, 0.0
1516.9, 139.0, | , 25.2, 0.0, 132.9, | ,  5000,  4844,  1000,   967, | , -3.4, -12.4, -0.221, |, 0.0
1517.9, 139.0, | , 25.2, 0.0, 133.1, | ,  5000,  4838,  1000,   975, | , -3.4,  16.3, 0.289, |, 0.0
1519.0, 139.5, | , 25.2, 0.0, 132.5, | ,  5000,  4841,  1000,   980, | , -3.4, -13.7, -0.245, |, 0.0
1520.0, 139.4, | , 25.2, 0.0, 133.7, | ,  5000,  4845,  1000,   982, | , -3.4, -16.3, -0.291, |, 0.0
1521.0, 139.0, | , 25.2, 0.0, 133.3, | ,  5000,  4838,  1000,   971, | , -3.4,  19.3, 0.342, |, 0.0
1522.0, 139.0, | , 25.2, 0.0, 133.3, | ,  5000,  4842,  1000,   985, | , -3.4, -13.7, -0.245, |, 0.0
1523.0, 139.5, | , 25.2, 0.0, 134.0, | ,  5000,  4844,  1000,   976, | , -3.4, -18.0, -0.321, |, 0.0
1524.0, 140.4, | , 25.2, 0.0, 129.1, | ,  5000,  4843,  1000,   972, | , -3.4, -18.0, -0.320, |, 0.0
1525.0, 139.0, | , 25.2, 0.0, 134.1, | ,  5000,  4844,  1000,   959, | , -3.4,   0.4, 0.007, |, 0.0
1526.0, 139.4, | , 25.2, 0.0, 134.4, | ,  5000,  4844,  1000,   984, | , -3.4, -15.0, -0.268, |, 0.0
1527.0, 139.3, | , 25.2, 0.0, 134.9, | ,  5000,  4844,  1000,   957, | , -3.4, -14.2, -0.251, |, 0.0
1528.0, 139.1, | , 25.2, 0.0, 134.6, | ,  5000,  4844,  1000,   958, | , -3.4,  -9.0, -0.160, |, 0.0
1529.1, 139.8, | , 25.2, 0.0, 128.6, | ,  5000,  4840,  1000,   980, | , -3.4, -16.7, -0.298, |, 0.0
1530.1, 139.2, | , 25.2, 0.0, 133.9, | ,  5000,  4842,  1000,   989, | , -3.4, -13.7, -0.245, |, 0.0
1531.1, 139.1, | , 25.2, 0.0, 135.0, | ,  5000,  4842,  1000,   986, | , -3.4, -15.9, -0.283, |, 0.0
1532.1, 139.1, | , 25.2, 0.0, 135.0, | ,  5000,  4844,  1000,   981, | , -3.4, -13.7, -0.245, |, 0.0
1533.1, 139.0, | , 25.2, 0.0, 135.1, | ,  5000,  4842,  1000,   967, | , -3.4, -13.3, -0.236, |, 0.0
1534.1, 139.4, | , 25.2, 0.0, 135.3, | ,  5000,  4839,  1000,   981, | , -3.4,  -9.9, -0.176, |, 0.0
1535.1, 139.1, | , 25.2, 0.0, 134.9, | ,  5000,  4845,  1000,   987, | , -3.4, -10.7, -0.191, |, 0.0
1536.1, 139.0, | , 25.2, 0.0, 135.4, | ,  5000,  4844,  1000,   977, | , -3.4, -17.6, -0.313, |, 0.0
1537.1, 139.1, | , 25.2, 0.0, 136.0, | ,  5000,  4842,  1000,   972, | , -3.4, -16.7, -0.298, |, 0.0
1538.1, 139.4, | , 25.2, 0.0, 135.7, | ,  5000,  4846,  1000,   982, | , -3.4,   4.7, 0.084, |, 0.0
1539.2, 139.1, | , 25.2, 0.0, 136.0, | ,  5000,  4839,  1000,   963, | , -3.4, -10.7, -0.191, |, 0.0
1540.2, 139.2, | , 25.2, 0.0, 135.7, | ,  5000,  4839,  1000,   993, | , -3.4, -18.4, -0.329, |, 0.0
1541.2, 139.5, | , 25.2, 0.0, 137.0, | ,  5000,  4845,  1000,   975, | , -3.4, -14.6, -0.260, |, 0.0
1542.2, 139.2, | , 25.2, 0.0, 135.9, | ,  5000,  4842,  1000,   979, | , -3.4, -15.4, -0.275, |, 0.0
1543.2, 139.1, | , 25.2, 0.0, 136.8, | ,  5000,  4844,  1000,   975, | , -3.4, -14.2, -0.252, |, 0.0
1544.2, 139.4, | , 25.2, 0.0, 137.1, | ,  5000,  4838,  1000,   974, | , -3.4,   2.1, 0.038, |, 0.0
1545.2, 139.5, | , 25.2, 0.0, 136.7, | ,  5000,  4842,  1000,   957, | , -3.4,  -0.5, -0.008, |, 0.0
1546.2, 139.1, | , 25.2, 0.0, 137.1, | ,  5000,  4845,  1000,   981, | , -3.4, -13.3, -0.237, |, 0.0
1547.2, 139.2, | , 25.2, 0.0, 136.6, | ,  5000,  4844,  1000,   987, | , -3.4, -13.3, -0.237, |, 0.0
1548.2, 139.2, | , 25.2, 0.0, 137.0, | ,  5000,  4842,  1000,   985, | , -3.4, -12.4, -0.222, |, 0.0
1549.2, 139.4, | , 25.2, 0.0, 137.9, | ,  5000,  4844,  1000,   971, | , -3.4, -18.4, -0.328, |, 0.0
1550.3, 139.2, | , 25.2, 0.0, 137.3, | ,  5000,  4840,  1000,   978, | , -3.4,  -4.3, -0.077, |, 0.0
1551.3, 139.1, | , 25.2, 0.0, 138.4, | ,  5000,  4842,  1000,   993, | , -3.4,  10.3, 0.183, |, 0.0
1552.3, 139.4, | , 25.2, 0.0, 138.4, | ,  5000,  4845,  1000,   983, | , -3.4, -12.9, -0.230, |, 0.0
1553.3, 139.0, | , 25.2, 0.0, 138.8, | ,  5000,  4842,  1000,   967, | , -3.4, -13.3, -0.236, |, 0.0
1554.3, 139.0, | , 25.2, 0.0, 138.5, | ,  5000,  4839,  1000,   971, | , -3.4,  -5.2, -0.092, |, 0.0
1555.3, 139.5, | , 25.2, 0.0, 138.2, | ,  5000,  4839,  1000,   975, | , -3.4, -15.0, -0.267, |, 0.0
1556.3, 139.0, | , 25.2, 0.0, 138.9, | ,  5000,  4840,  1000,   986, | , -3.4, -12.4, -0.222, |, 0.0
