# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: BCA512-2017-08-29-B, small cup, 1wt% Ru by wet impreg
# Catalyst mass: 1.208000 
filename: BCA512_2017-09-05-01.txt 
current working directory: /home/research/python/diff-react-2017-09-05 
Catalyst_Description: BCA512-2017-08-29-B, small cup, 1wt% Ru by wet impreg
Notes: final point in recent series of compositions

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
4429.8, 138.7, | , 24.5, 0.0, 521.0, | ,  1000,   955,  3000,  2924, | , -3.4, 5030.4, 39.425, |, 0.0
4430.8, 140.0, | , 24.5, 0.0, 514.6, | ,  1000,   946,  3000,  2923, | , -3.4, 5010.2, 39.173, |, 0.0
4431.8, 138.8, | , 24.5, 0.0, 520.7, | ,  1000,   955,  3000,  2926, | , -3.4, 5014.9, 39.317, |, 0.0
4432.9, 138.9, | , 24.5, 0.0, 521.5, | ,  1000,   960,  3000,  2934, | , -3.4, 5016.2, 39.469, |, 0.0
4433.9, 139.4, | , 24.5, 0.0, 521.1, | ,  1000,   961,  3000,  2949, | , -3.4, 5015.4, 39.624, |, 0.0
4434.9, 140.2, | , 24.5, 0.0, 515.3, | ,  1000,   952,  3000,  2922, | , -3.4, 5015.4, 39.260, |, 0.0
4435.9, 139.9, | , 24.5, 0.0, 516.5, | ,  1000,   953,  3000,  2919, | , -3.4, 5024.8, 39.311, |, 0.0
4436.9, 139.0, | , 24.5, 0.0, 520.0, | ,  1000,   952,  3000,  2921, | , -3.4, 5037.2, 39.414, |, 0.0
4437.9, 139.3, | , 24.5, 0.0, 521.3, | ,  1000,   949,  3000,  2914, | , -3.4, 5032.1, 39.273, |, 0.0
4438.9, 139.0, | , 24.5, 0.0, 520.9, | ,  1000,   950,  3000,  2935, | , -3.4, 5032.5, 39.505, |, 0.0
4439.9, 139.0, | , 24.5, 0.0, 520.9, | ,  1000,   949,  3000,  2935, | , -3.4, 5034.2, 39.512, |, 0.0
4440.9, 140.0, | , 24.5, 0.0, 515.9, | ,  1000,   953,  3000,  2936, | , -3.4, 5052.6, 39.697, |, 0.0
4441.9, 139.3, | , 24.5, 0.0, 520.8, | ,  1000,   951,  3000,  2902, | , -3.4, 5051.4, 39.324, |, 0.0
4442.9, 138.7, | , 24.5, 0.0, 521.6, | ,  1000,   957,  3000,  2927, | , -3.4, 5049.2, 39.623, |, 0.0
4444.0, 138.8, | , 24.5, 0.0, 521.6, | ,  1000,   951,  3000,  2948, | , -3.4, 5086.5, 40.070, |, 0.0
4445.0, 139.2, | , 24.5, 0.0, 522.0, | ,  1000,   952,  3000,  2926, | , -3.4, 5047.1, 39.553, |, 0.0
4446.0, 138.8, | , 24.5, 0.0, 521.9, | ,  1000,   951,  3000,  2913, | , -3.4, 5050.1, 39.424, |, 0.0
4447.0, 138.8, | , 24.5, 0.0, 521.4, | ,  1000,   957,  3000,  2920, | , -3.4, 5065.1, 39.677, |, 0.0
4448.0, 139.1, | , 24.5, 0.0, 522.3, | ,  1000,   954,  3000,  2932, | , -3.4, 5087.3, 39.940, |, 0.0
4449.0, 139.3, | , 24.5, 0.0, 522.3, | ,  1000,   961,  3000,  2913, | , -3.4, 5055.2, 39.573, |, 0.0
4450.0, 138.9, | , 24.5, 0.0, 522.0, | ,  1000,   952,  3000,  2937, | , -3.4, 5056.9, 39.743, |, 0.0
4451.0, 138.8, | , 24.5, 0.0, 522.2, | ,  1000,   950,  3000,  2894, | , -3.4, 5057.8, 39.280, |, 0.0
4452.0, 139.5, | , 24.5, 0.0, 521.4, | ,  1000,   954,  3000,  2936, | , -3.4, 5069.8, 39.840, |, 0.0
4453.0, 138.8, | , 24.5, 0.0, 522.3, | ,  1000,   955,  3000,  2902, | , -3.4, 5093.3, 39.685, |, 0.0
4454.1, 138.8, | , 24.5, 0.0, 522.5, | ,  1000,   951,  3000,  2928, | , -3.4, 5063.8, 39.687, |, 0.0
4455.1, 138.8, | , 24.5, 0.0, 522.4, | ,  1000,   956,  3000,  2926, | , -3.4, 5065.5, 39.731, |, 0.0
4456.1, 139.2, | , 24.5, 0.0, 522.8, | ,  1000,   951,  3000,  2903, | , -3.4, 5098.1, 39.691, |, 0.0
4457.1, 139.9, | , 24.5, 0.0, 516.7, | ,  1000,   956,  3000,  2924, | , -3.4, 5063.8, 39.698, |, 0.0
4458.1, 138.9, | , 24.5, 0.0, 522.5, | ,  1000,   955,  3000,  2941, | , -3.4, 5081.3, 40.000, |, 0.0
4459.1, 139.3, | , 24.5, 0.0, 522.6, | ,  1000,   950,  3000,  2917, | , -3.4, 5077.9, 39.674, |, 0.0
4460.1, 139.1, | , 24.5, 0.0, 522.0, | ,  1000,   955,  3000,  2929, | , -3.4, 5084.8, 39.909, |, 0.0
4461.1, 138.9, | , 24.5, 0.0, 522.3, | ,  1000,   950,  3000,  2926, | , -3.4, 5069.4, 39.696, |, 0.0
4462.1, 139.9, | , 24.5, 0.0, 517.8, | ,  1000,   948,  3000,  2899, | , -3.4, 5060.8, 39.337, |, 0.0
4463.2, 139.3, | , 24.5, 0.0, 522.2, | ,  1000,   957,  3000,  2937, | , -3.4, 5069.8, 39.889, |, 0.0
4464.2, 138.8, | , 24.5, 0.0, 522.3, | ,  1000,   951,  3000,  2911, | , -3.4, 5074.9, 39.607, |, 0.0
4465.2, 138.9, | , 24.5, 0.0, 523.0, | ,  1000,   957,  3000,  2947, | , -3.4, 5061.6, 39.925, |, 0.0
4466.2, 139.1, | , 24.5, 0.0, 522.9, | ,  1000,   957,  3000,  2930, | , -3.4, 5061.2, 39.749, |, 0.0
4467.2, 138.7, | , 24.5, 0.0, 522.9, | ,  1000,   948,  3000,  2909, | , -3.4, 5065.5, 39.471, |, 0.0
4468.2, 139.1, | , 24.5, 0.0, 522.1, | ,  1000,   960,  3000,  2926, | , -3.4, 5085.2, 39.917, |, 0.0
4469.2, 139.4, | , 24.5, 0.0, 523.3, | ,  1000,   956,  3000,  2925, | , -3.4, 5090.3, 39.913, |, 0.0
4470.2, 139.2, | , 24.5, 0.0, 523.3, | ,  1000,   953,  3000,  2922, | , -3.4, 5069.8, 39.693, |, 0.0
4471.2, 138.8, | , 24.5, 0.0, 523.3, | ,  1000,   957,  3000,  2914, | , -3.4, 5067.6, 39.630, |, 0.0
4472.2, 138.8, | , 24.5, 0.0, 523.2, | ,  1000,   953,  3000,  2928, | , -3.4, 672.6, 5.297, |, 0.0
4473.3, 139.0, | , 24.5, 0.0, 522.5, | ,  1000,   952,  3000,  2924, | , -3.4, 784.5, 6.170, |, 0.0
4474.3, 138.8, | , 24.5, 0.0, 523.5, | ,  1000,   954,  3000,  2932, | , -3.4, 905.7, 7.141, |, 0.0
4475.3, 138.8, | , 24.5, 0.0, 523.5, | ,  1000,   954,  3000,  2941, | , -3.4, 986.7, 7.796, |, 0.0
4476.3, 138.8, | , 24.5, 0.0, 523.3, | ,  1000,   951,  3000,  2911, | , -3.4, 1118.2, 8.760, |, 0.0
4477.3, 139.2, | , 24.5, 0.0, 523.6, | ,  1000,   951,  3000,  2929, | , -3.4, 1216.3, 9.573, |, 0.0
4478.3, 139.6, | , 24.5, 0.0, 516.7, | ,  1000,   950,  3000,  2919, | , -3.4, 1319.6, 10.356, |, 0.0
4479.3, 139.0, | , 24.5, 0.0, 523.4, | ,  1000,   957,  3000,  2969, | , -3.4, 1458.4, 11.611, |, 0.0
4480.3, 139.3, | , 24.5, 0.0, 523.7, | ,  1000,   955,  3000,  2922, | , -3.4, 1537.2, 12.084, |, 0.0
4481.3, 139.0, | , 24.5, 0.0, 523.4, | ,  1000,   960,  3000,  2936, | , -3.4, 1637.5, 12.933, |, 0.0
4482.4, 139.0, | , 24.5, 0.0, 523.7, | ,  1000,   953,  3000,  2948, | , -3.4, 1744.6, 13.795, |, 0.0
4483.4, 140.1, | , 24.5, 0.0, 518.5, | ,  1000,   948,  3000,  2919, | , -3.4, 1842.7, 14.445, |, 0.0
4484.4, 139.6, | , 24.5, 0.0, 523.4, | ,  1000,   954,  3000,  2929, | , -3.4, 1958.4, 15.411, |, 0.0
4485.4, 138.9, | , 24.5, 0.0, 524.0, | ,  1000,   957,  3000,  2924, | , -3.4, 2056.9, 16.179, |, 0.0
4486.4, 138.8, | , 24.5, 0.0, 523.9, | ,  1000,   956,  3000,  2904, | , -3.4, 2162.3, 16.913, |, 0.0
4487.4, 139.3, | , 24.5, 0.0, 524.1, | ,  1000,   955,  3000,  2925, | , -3.4, 2288.3, 17.985, |, 0.0
4488.4, 138.8, | , 24.5, 0.0, 523.9, | ,  1000,   958,  3000,  2929, | , -3.4, 2389.4, 18.820, |, 0.0
4489.4, 138.8, | , 24.5, 0.0, 523.4, | ,  1000,   953,  3000,  2915, | , -3.4, 2501.2, 19.599, |, 0.0
4490.4, 139.5, | , 24.5, 0.0, 524.4, | ,  1000,   954,  3000,  2962, | , -3.4, 2606.2, 20.670, |, 0.0
4491.4, 139.7, | , 24.5, 0.0, 520.0, | ,  1000,   958,  3000,  2911, | , -3.4, 2693.2, 21.107, |, 0.0
4492.5, 138.9, | , 24.5, 0.0, 523.8, | ,  1000,   949,  3000,  2941, | , -3.4, 2759.2, 21.737, |, 0.0
4493.5, 138.9, | , 24.5, 0.0, 524.4, | ,  1000,   951,  3000,  2942, | , -3.4, 2871.0, 22.633, |, 0.0
4494.5, 139.4, | , 24.5, 0.0, 523.8, | ,  1000,   956,  3000,  2917, | , -3.4, 2997.4, 23.502, |, 0.0
4495.5, 139.0, | , 24.5, 0.0, 524.3, | ,  1000,   952,  3000,  2944, | , -3.4, 3105.4, 24.493, |, 0.0
4496.5, 139.0, | , 24.5, 0.0, 524.4, | ,  1000,   951,  3000,  2937, | , -3.4, 3175.6, 24.996, |, 0.0
4497.5, 139.3, | , 24.5, 0.0, 524.6, | ,  1000,   955,  3000,  2922, | , -3.4, 3313.1, 25.999, |, 0.0
4498.5, 139.1, | , 24.5, 0.0, 525.1, | ,  1000,   952,  3000,  2910, | , -3.4, 3384.3, 26.448, |, 0.0
4499.5, 139.5, | , 24.5, 0.0, 519.8, | ,  1000,   953,  3000,  2930, | , -3.4, 3484.1, 27.379, |, 0.0
4500.5, 138.8, | , 24.5, 0.0, 524.5, | ,  1000,   960,  3000,  2922, | , -3.4, 3601.9, 28.289, |, 0.0
4501.5, 139.2, | , 24.5, 0.0, 525.2, | ,  1000,   960,  3000,  2937, | , -3.4, 3677.8, 28.994, |, 0.0
4502.6, 138.9, | , 24.5, 0.0, 524.9, | ,  1000,   953,  3000,  2921, | , -3.4, 3774.6, 29.579, |, 0.0
4503.6, 138.9, | , 24.5, 0.0, 525.0, | ,  1000,   954,  3000,  2938, | , -3.4, 3867.6, 30.448, |, 0.0
4504.6, 140.8, | , 24.5, 0.0, 515.2, | ,  1000,   949,  3000,  2941, | , -3.4, 3989.7, 31.390, |, 0.0
4505.6, 139.7, | , 24.5, 0.0, 524.7, | ,  1000,   956,  3000,  2953, | , -3.4, 4055.6, 32.066, |, 0.0
4506.6, 139.0, | , 24.6, 0.0, 524.9, | ,  1000,   950,  3000,  2922, | , -3.4, 4141.3, 32.429, |, 0.0
4507.6, 138.8, | , 24.5, 0.0, 525.2, | ,  1000,   952,  3000,  2902, | , -3.4, 4236.5, 33.015, |, 0.0
4508.6, 138.7, | , 24.5, 0.0, 525.2, | ,  1000,   951,  3000,  2914, | , -3.4, 4318.7, 33.753, |, 0.0
4509.6, 139.6, | , 24.5, 0.0, 522.2, | ,  1000,   951,  3000,  2914, | , -3.4, 4398.8, 34.379, |, 0.0
4510.6, 139.0, | , 24.5, 0.0, 524.4, | ,  1000,   955,  3000,  2948, | , -3.4, 4501.7, 35.515, |, 0.0
4511.7, 139.4, | , 24.5, 0.0, 525.6, | ,  1000,   956,  3000,  2951, | , -3.4, 4543.6, 35.888, |, 0.0
4512.7, 138.9, | , 24.5, 0.0, 525.5, | ,  1000,   950,  3000,  2926, | , -3.4, 4620.8, 36.203, |, 0.0
4513.7, 139.1, | , 24.5, 0.0, 525.5, | ,  1000,   955,  3000,  2937, | , -3.4, 4677.8, 36.801, |, 0.0
4514.7, 138.9, | , 24.6, 0.0, 525.2, | ,  1000,   951,  3000,  2903, | , -3.4, 4734.7, 36.889, |, 0.0
4515.7, 139.3, | , 24.5, 0.0, 525.2, | ,  1000,   957,  3000,  2923, | , -3.4, 4801.6, 37.657, |, 0.0
4516.7, 138.9, | , 24.6, 0.0, 525.5, | ,  1000,   953,  3000,  2933, | , -3.4, 4852.1, 38.109, |, 0.0
4517.7, 138.8, | , 24.6, 0.0, 525.7, | ,  1000,   952,  3000,  2924, | , -3.4, 4894.5, 38.337, |, 0.0
4518.7, 139.5, | , 24.5, 0.0, 525.6, | ,  1000,   957,  3000,  2932, | , -3.4, 4949.8, 38.894, |, 0.0
4519.7, 139.3, | , 24.6, 0.0, 526.1, | ,  1000,   951,  3000,  2915, | , -3.4, 5007.7, 39.121, |, 0.0
4520.7, 139.7, | , 24.5, 0.0, 520.2, | ,  1000,   953,  3000,  2907, | , -3.4, 5064.2, 39.496, |, 0.0
4521.7, 138.8, | , 24.6, 0.0, 525.9, | ,  1000,   949,  3000,  2932, | , -3.4, 5090.8, 39.915, |, 0.0
4522.8, 139.3, | , 24.6, 0.0, 526.3, | ,  1000,   949,  3000,  2929, | , -3.4, 5095.5, 39.931, |, 0.0
4523.8, 138.8, | , 24.6, 0.0, 526.3, | ,  1000,   948,  3000,  2909, | , -3.4, 5122.5, 39.912, |, 0.0
4524.8, 138.9, | , 24.6, 0.0, 526.1, | ,  1000,   954,  3000,  2924, | , -3.4, 5166.6, 40.480, |, 0.0
4525.8, 139.6, | , 24.5, 0.0, 521.8, | ,  1000,   949,  3000,  2930, | , -3.4, 5174.3, 40.550, |, 0.0
4526.8, 139.0, | , 24.6, 0.0, 525.5, | ,  1000,   958,  3000,  2926, | , -3.4, 5206.5, 40.844, |, 0.0
4527.8, 139.1, | , 24.6, 0.0, 526.4, | ,  1000,   959,  3000,  2935, | , -3.4, 5236.9, 41.192, |, 0.0
4528.8, 138.9, | , 24.6, 0.0, 526.5, | ,  1000,   951,  3000,  2933, | , -3.4, 5238.2, 41.108, |, 0.0
4529.8, 139.3, | , 24.6, 0.0, 526.9, | ,  1000,   951,  3000,  2916, | , -3.4, 5252.3, 41.028, |, 0.0
4530.8, 140.1, | , 24.6, 0.0, 521.4, | ,  1000,   954,  3000,  2929, | , -3.4, 5275.4, 41.379, |, 0.0
4531.9, 139.0, | , 24.6, 0.0, 525.5, | ,  1000,   948,  3000,  2910, | , -3.4, 5297.7, 41.279, |, 0.0
4532.9, 139.4, | , 24.6, 0.0, 526.7, | ,  1000,   960,  3000,  2924, | , -3.4, 5299.0, 41.573, |, 0.0
4533.9, 139.4, | , 24.6, 0.0, 526.9, | ,  1000,   957,  3000,  2918, | , -3.4, 5300.7, 41.500, |, 0.0
4534.9, 138.9, | , 24.6, 0.0, 526.9, | ,  1000,   951,  3000,  2914, | , -3.4, 5335.0, 41.656, |, 0.0
4535.9, 139.0, | , 24.6, 0.0, 526.9, | ,  1000,   959,  3000,  2944, | , -3.4, 5316.1, 41.908, |, 0.0
4536.9, 139.6, | , 24.6, 0.0, 526.2, | ,  1000,   955,  3000,  2921, | , -3.4, 5313.6, 41.598, |, 0.0
4537.9, 138.8, | , 24.6, 0.0, 526.9, | ,  1000,   953,  3000,  2914, | , -3.4, 5355.1, 41.821, |, 0.0
4538.9, 138.8, | , 24.6, 0.0, 526.7, | ,  1000,   948,  3000,  2942, | , -3.4, 5356.8, 42.091, |, 0.0
4539.9, 139.1, | , 24.6, 0.0, 526.9, | ,  1000,   960,  3000,  2938, | , -3.4, 5340.6, 42.054, |, 0.0
4540.9, 139.4, | , 24.5, 0.0, 527.5, | ,  1000,   957,  3000,  2924, | , -3.4, 5340.1, 41.867, |, 0.0
4542.0, 139.1, | , 24.6, 0.0, 526.4, | ,  1000,   950,  3000,  2921, | , -3.4, 5362.0, 41.924, |, 0.0
4543.0, 139.0, | , 24.6, 0.0, 527.5, | ,  1000,   951,  3000,  2938, | , -3.4, 5368.8, 42.173, |, 0.0
4544.0, 139.2, | , 24.6, 0.0, 527.7, | ,  1000,   954,  3000,  2902, | , -3.4, 5347.4, 41.647, |, 0.0
4545.0, 139.3, | , 24.6, 0.0, 527.8, | ,  1000,   952,  3000,  2907, | , -3.4, 5349.1, 41.691, |, 0.0
4546.0, 139.1, | , 24.6, 0.0, 527.5, | ,  1000,   952,  3000,  2944, | , -3.4, 5348.3, 42.082, |, 0.0
4547.0, 140.0, | , 24.6, 0.0, 520.8, | ,  1000,   951,  3000,  2924, | , -3.4, 5340.1, 41.802, |, 0.0
4548.0, 139.7, | , 24.6, 0.0, 527.2, | ,  1000,   956,  3000,  2920, | , -3.4, 5342.7, 41.834, |, 0.0
4549.0, 138.9, | , 24.6, 0.0, 527.9, | ,  1000,   955,  3000,  2911, | , -3.4, 5348.7, 41.770, |, 0.0
4550.0, 138.8, | , 24.6, 0.0, 527.7, | ,  1000,   953,  3000,  2918, | , -3.4, 5349.1, 41.824, |, 0.0
4551.0, 138.7, | , 24.6, 0.0, 528.3, | ,  1000,   951,  3000,  2918, | , -3.4, 5355.1, 41.852, |, 0.0
4552.1, 140.1, | , 24.6, 0.0, 523.1, | ,  1000,   958,  3000,  2927, | , -3.4, 5331.6, 41.844, |, 0.0
4553.1, 139.2, | , 24.6, 0.0, 527.3, | ,  1000,   959,  3000,  2926, | , -3.4, 5328.1, 41.816, |, 0.0
4554.1, 139.1, | , 24.6, 0.0, 528.7, | ,  1000,   960,  3000,  2940, | , -3.4, 5322.1, 41.923, |, 0.0
4555.1, 139.2, | , 24.6, 0.0, 528.4, | ,  1000,   952,  3000,  2901, | , -3.4, 5313.1, 41.353, |, 0.0
4556.1, 139.2, | , 24.6, 0.0, 528.6, | ,  1000,   954,  3000,  2925, | , -3.4, 5324.3, 41.718, |, 0.0
4557.1, 138.9, | , 24.6, 0.0, 528.5, | ,  1000,   950,  3000,  2937, | , -3.4, 5344.8, 41.966, |, 0.0
4558.1, 139.4, | , 24.6, 0.0, 527.6, | ,  1000,   949,  3000,  2937, | , -3.4, 5348.3, 41.978, |, 0.0
4559.1, 139.4, | , 24.6, 0.0, 528.8, | ,  1000,   952,  3000,  2929, | , -3.4, 5338.4, 41.850, |, 0.0
4560.1, 138.9, | , 24.6, 0.0, 529.1, | ,  1000,   948,  3000,  2929, | , -3.4, 5313.6, 41.612, |, 0.0
4561.1, 138.9, | , 24.6, 0.0, 528.9, | ,  1000,   956,  3000,  2929, | , -3.4, 5314.0, 41.712, |, 0.0
4562.1, 139.3, | , 24.6, 0.0, 527.9, | ,  1000,   950,  3000,  2929, | , -3.4, 5314.9, 41.654, |, 0.0
4563.2, 139.5, | , 24.6, 0.0, 528.0, | ,  1000,   946,  3000,  2925, | , -3.4, 5315.7, 41.566, |, 0.0
4564.2, 138.8, | , 24.6, 0.0, 528.6, | ,  1000,   951,  3000,  2928, | , -3.4, 5316.6, 41.661, |, 0.0
4565.2, 138.8, | , 24.6, 0.0, 529.0, | ,  1000,   951,  3000,  2921, | , -3.4, 5333.7, 41.711, |, 0.0
4566.2, 139.4, | , 24.6, 0.0, 529.4, | ,  1000,   957,  3000,  2930, | , -3.4, 5318.3, 41.764, |, 0.0
4567.2, 138.9, | , 24.6, 0.0, 528.9, | ,  1000,   949,  3000,  2927, | , -3.4, 5311.4, 41.589, |, 0.0
4568.2, 139.8, | , 24.6, 0.0, 524.1, | ,  1000,   952,  3000,  2897, | , -3.4, 5317.0, 41.340, |, 0.0
4569.2, 138.8, | , 24.6, 0.0, 529.3, | ,  1000,   947,  3000,  2927, | , -3.4, 5305.4, 41.518, |, 0.0
4570.2, 138.8, | , 24.6, 0.0, 529.3, | ,  1000,   956,  3000,  2937, | , -3.4, 5306.7, 41.740, |, 0.0
4571.2, 138.8, | , 24.6, 0.0, 529.2, | ,  1000,   955,  3000,  2939, | , -3.4, 5310.1, 41.763, |, 0.0
4572.3, 138.9, | , 24.6, 0.0, 529.6, | ,  1000,   957,  3000,  2937, | , -3.4, 5308.4, 41.756, |, 0.0
4573.3, 140.2, | , 24.6, 0.0, 524.1, | ,  1000,   953,  3000,  2932, | , -3.4, 5304.6, 41.630, |, 0.0
4574.3, 139.2, | , 24.6, 0.0, 528.5, | ,  1000,   955,  3000,  2935, | , -3.4, 5315.3, 41.768, |, 0.0
4575.3, 139.0, | , 24.6, 0.0, 529.7, | ,  1000,   955,  3000,  2919, | , -3.4, 5337.6, 41.775, |, 0.0
4576.3, 138.8, | , 24.6, 0.0, 529.5, | ,  1000,   952,  3000,  2899, | , -3.4, 5310.6, 41.308, |, 0.0
4577.3, 139.3, | , 24.6, 0.0, 529.9, | ,  1000,   952,  3000,  2936, | , -3.4, 5316.1, 41.746, |, 0.0
4578.3, 138.9, | , 24.6, 0.0, 529.6, | ,  1000,   952,  3000,  2933, | , -3.4, 5345.7, 41.949, |, 0.0
4579.3, 139.0, | , 24.6, 0.0, 529.0, | ,  1000,   953,  3000,  2932, | , -3.4, 5318.7, 41.740, |, 0.0
4580.3, 139.2, | , 24.6, 0.0, 530.1, | ,  1000,   955,  3000,  2929, | , -3.4, 5316.6, 41.718, |, 0.0
4581.3, 138.9, | , 24.6, 0.0, 530.0, | ,  1000,   958,  3000,  2934, | , -3.4, 5331.6, 41.917, |, 0.0
4582.4, 138.9, | , 24.6, 0.0, 530.0, | ,  1000,   952,  3000,  2938, | , -3.4, 5321.3, 41.818, |, 0.0
4583.4, 139.3, | , 24.6, 0.0, 529.9, | ,  1000,   952,  3000,  2924, | , -3.4, 5308.9, 41.569, |, 0.0
4584.4, 139.7, | , 24.6, 0.0, 528.3, | ,  1000,   961,  3000,  2950, | , -3.4, 5308.0, 41.929, |, 0.0
4585.4, 139.0, | , 24.6, 0.0, 529.7, | ,  1000,   949,  3000,  2903, | , -3.4, 5307.1, 41.301, |, 0.0
4586.4, 139.0, | , 24.6, 0.0, 529.7, | ,  1000,   959,  3000,  2931, | , -3.4, 5320.4, 41.806, |, 0.0
4587.4, 139.4, | , 24.6, 0.0, 530.3, | ,  1000,   954,  3000,  2926, | , -3.4, 5328.1, 41.756, |, 0.0
4588.4, 139.3, | , 24.6, 0.0, 530.0, | ,  1000,   949,  3000,  2927, | , -3.4, 5327.7, 41.712, |, 0.0
4589.4, 139.6, | , 24.6, 0.0, 524.4, | ,  1000,   950,  3000,  2919, | , -3.4, 5314.4, 41.534, |, 0.0
4590.4, 138.9, | , 24.6, 0.0, 530.1, | ,  1000,   950,  3000,  2921, | , -3.4, 5311.9, 41.538, |, 0.0
4591.4, 139.4, | , 24.6, 0.0, 530.0, | ,  1000,   958,  3000,  2937, | , -3.4, 5309.3, 41.768, |, 0.0
4592.5, 139.0, | , 24.6, 0.0, 530.2, | ,  1000,   960,  3000,  2939, | , -3.4, 5335.0, 42.012, |, 0.0
4593.5, 139.0, | , 24.6, 0.0, 530.2, | ,  1000,   949,  3000,  2920, | , -3.4, 5305.0, 41.456, |, 0.0
4594.5, 140.2, | , 24.6, 0.0, 523.2, | ,  1000,   949,  3000,  2922, | , -3.4, 5314.9, 41.558, |, 0.0
4595.5, 139.0, | , 24.6, 0.0, 530.3, | ,  1000,   957,  3000,  2941, | , -3.4, 5318.3, 41.876, |, 0.0
4596.5, 138.9, | , 24.6, 0.0, 530.1, | ,  1000,   951,  3000,  2914, | , -3.4, 5313.6, 41.482, |, 0.0
4597.5, 139.0, | , 24.6, 0.0, 530.1, | ,  1000,   957,  3000,  2949, | , -3.4, 5323.0, 41.998, |, 0.0
4598.5, 139.5, | , 24.6, 0.0, 530.2, | ,  1000,   954,  3000,  2913, | , -3.4, 5336.3, 41.680, |, 0.0
4599.5, 139.3, | , 24.6, 0.0, 529.7, | ,  1000,   961,  3000,  2951, | , -3.4, 5334.6, 42.150, |, 0.0
4600.5, 138.9, | , 24.6, 0.0, 530.6, | ,  1000,   955,  3000,  2928, | , -3.4, 5347.4, 41.935, |, 0.0
4601.5, 139.3, | , 24.6, 0.0, 531.0, | ,  1000,   949,  3000,  2929, | , -3.4, 5338.0, 41.812, |, 0.0
4602.6, 138.8, | , 24.6, 0.0, 530.8, | ,  1000,   950,  3000,  2916, | , -3.4, 5353.8, 41.813, |, 0.0
4603.6, 138.8, | , 24.6, 0.0, 530.9, | ,  1000,   952,  3000,  2915, | , -3.4, 5343.1, 41.738, |, 0.0
4604.6, 139.4, | , 24.6, 0.0, 530.7, | ,  1000,   954,  3000,  2926, | , -3.4, 5341.0, 41.858, |, 0.0
4605.6, 139.5, | , 24.6, 0.0, 531.4, | ,  1000,   958,  3000,  2961, | , -3.4, 5356.0, 42.402, |, 0.0
4606.6, 139.0, | , 24.6, 0.0, 531.3, | ,  1000,   960,  3000,  2914, | , -3.4, 5339.3, 41.782, |, 0.0
4607.6, 139.0, | , 24.6, 0.0, 531.4, | ,  1000,   953,  3000,  2920, | , -3.4, 5363.3, 41.956, |, 0.0
4608.6, 139.4, | , 24.6, 0.0, 531.3, | ,  1000,   959,  3000,  2933, | , -3.4, 5346.1, 42.033, |, 0.0
4609.6, 139.7, | , 24.6, 0.0, 531.0, | ,  1000,   952,  3000,  2944, | , -3.4, 5339.7, 42.022, |, 0.0
4610.6, 139.9, | , 24.6, 0.0, 526.2, | ,  1000,   949,  3000,  2925, | , -3.4, 5342.3, 41.803, |, 0.0
4611.6, 139.0, | , 24.6, 0.0, 531.5, | ,  1000,   956,  3000,  2922, | , -3.4, 5347.4, 41.881, |, 0.0
4612.7, 139.3, | , 24.6, 0.0, 531.9, | ,  1000,   947,  3000,  2914, | , -3.4, 5341.8, 41.660, |, 0.0
4613.7, 139.9, | , 24.6, 0.0, 531.4, | ,  1000,   955,  3000,  2913, | , -3.4, 5347.8, 41.784, |, 0.0
4614.7, 139.1, | , 24.6, 0.0, 531.1, | ,  1000,   955,  3000,  2937, | , -3.4, 5378.3, 42.286, |, 0.0
4615.7, 140.6, | , 24.6, 0.0, 521.8, | ,  1000,   955,  3000,  2923, | , -3.4, 5367.1, 42.041, |, 0.0
4616.7, 139.3, | , 24.6, 0.0, 532.2, | ,  1000,   957,  3000,  2952, | , -3.4, 5355.6, 42.282, |, 0.0
4617.7, 139.0, | , 24.6, 0.0, 531.8, | ,  1000,   955,  3000,  2937, | , -3.4, 5351.7, 42.073, |, 0.0
4618.7, 139.0, | , 24.6, 0.0, 531.6, | ,  1000,   952,  3000,  2919, | , -3.4, 5351.3, 41.848, |, 0.0
4619.7, 139.0, | , 24.6, 0.0, 531.0, | ,  1000,   951,  3000,  2916, | , -3.4, 5353.8, 41.816, |, 0.0
4620.7, 139.5, | , 24.6, 0.0, 525.8, | ,  1000,   952,  3000,  2930, | , -3.4, 5369.7, 42.104, |, 0.0
4621.7, 138.9, | , 24.6, 0.0, 532.0, | ,  1000,   958,  3000,  2935, | , -3.4, 5365.4, 42.190, |, 0.0
4622.8, 139.0, | , 24.6, 0.0, 532.3, | ,  1000,   950,  3000,  2927, | , -3.4, 5366.3, 42.026, |, 0.0
4623.8, 139.1, | , 24.6, 0.0, 532.0, | ,  1000,   953,  3000,  2925, | , -3.4, 5356.4, 41.951, |, 0.0
4624.8, 139.0, | , 24.6, 0.0, 531.7, | ,  1000,   953,  3000,  2938, | , -3.4, 5355.1, 42.086, |, 0.0
